fia_species_code,scientific_name,grain_km,fold,eligible_plots,qualifying_tree_records,positive_plots,detected_cells_ge1_positive_plot,detected_cells_ge2_positive_plots,detected_cells_ge3_positive_plots,tpa_unadj_available_fraction,obvious_variance_support_failure,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean
111,Pinus elliottii,25,A,57920,17795,1408,447,292,197,1.0,0,1,1.0,1.0,2.0,4.0,7.0,20,3.149888143176734
111,Pinus elliottii,25,B,57805,17463,1430,460,298,214,1.0,0,1,1.0,1.0,2.0,4.0,6.100000000000023,17,3.108695652173913
111,Pinus elliottii,50,A,57920,17795,1408,175,145,120,1.0,0,1,1.0,2.0,5.0,11.0,20.0,41,8.045714285714286
111,Pinus elliottii,50,B,57805,17463,1430,186,142,120,1.0,0,1,1.0,2.0,4.0,11.0,17.5,44,7.688172043010753
111,Pinus elliottii,75,A,57920,17795,1408,106,83,67,1.0,0,1,1.0,2.0,6.0,17.75,38.0,79,13.283018867924529
111,Pinus elliottii,75,B,57805,17463,1430,101,82,71,1.0,0,1,1.0,2.0,9.0,21.0,36.0,74,14.158415841584159
112,Pinus engelmannii,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
112,Pinus engelmannii,25,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
112,Pinus engelmannii,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
112,Pinus engelmannii,50,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
112,Pinus engelmannii,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
112,Pinus engelmannii,75,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
113,Pinus flexilis,25,A,57920,1187,287,208,59,17,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.3798076923076923
113,Pinus flexilis,25,B,57805,1330,295,205,60,20,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.4390243902439024
113,Pinus flexilis,50,A,57920,1187,287,140,63,38,1.0,0,1,1.0,1.0,1.0,3.0,4.0,9,2.05
113,Pinus flexilis,50,B,57805,1330,295,138,75,38,1.0,0,1,1.0,1.0,2.0,3.0,4.0,8,2.13768115942029
113,Pinus flexilis,75,A,57920,1187,287,98,58,40,1.0,0,1,1.0,1.0,2.0,4.0,6.299999999999997,15,2.9285714285714284
113,Pinus flexilis,75,B,57805,1330,295,99,62,43,1.0,0,1,1.0,1.0,2.0,4.0,6.0,18,2.9797979797979797
114,Pinus strobiformis,25,A,57920,121,44,28,12,4,1.0,0,1,1.0,1.0,1.0,2.0,3.0,3,1.5714285714285714
114,Pinus strobiformis,25,B,57805,155,47,32,11,3,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.46875
114,Pinus strobiformis,50,A,57920,121,44,19,13,6,1.0,0,1,1.0,1.0,2.0,3.0,4.199999999999999,6,2.3157894736842106
114,Pinus strobiformis,50,B,57805,155,47,26,11,5,1.0,0,1,1.0,1.0,1.0,2.0,3.5,6,1.8076923076923077
114,Pinus strobiformis,75,A,57920,121,44,17,10,7,1.0,0,1,1.0,1.0,2.0,3.0,5.4,7,2.588235294117647
114,Pinus strobiformis,75,B,57805,155,47,20,11,7,1.0,0,1,1.0,1.0,2.0,3.0,5.0,7,2.35
115,Pinus glabra,25,A,57920,428,166,112,37,12,1.0,0,1,1.0,1.0,1.0,2.0,2.9000000000000057,5,1.4821428571428572
115,Pinus glabra,25,B,57805,286,133,96,24,11,1.0,0,1,1.0,1.0,1.0,1.25,3.0,5,1.3854166666666667
115,Pinus glabra,50,A,57920,428,166,66,35,25,1.0,0,1,1.0,1.0,2.0,4.0,5.0,9,2.515151515151515
115,Pinus glabra,50,B,57805,286,133,68,31,17,1.0,0,1,1.0,1.0,1.0,2.25,3.0,9,1.9558823529411764
115,Pinus glabra,75,A,57920,428,166,42,29,22,1.0,0,1,1.0,1.0,3.0,5.0,9.0,17,3.9523809523809526
115,Pinus glabra,75,B,57805,286,133,39,24,20,1.0,0,1,1.0,1.0,3.0,5.0,7.200000000000003,11,3.41025641025641
116,Pinus jeffreyi,25,A,57920,1636,204,101,52,32,1.0,0,1,1.0,1.0,2.0,3.0,4.0,6,2.01980198019802
116,Pinus jeffreyi,25,B,57805,1904,246,114,58,34,1.0,0,1,1.0,1.0,2.0,3.0,4.0,9,2.1578947368421053
116,Pinus jeffreyi,50,A,57920,1636,204,48,38,29,1.0,0,1,1.0,2.0,4.0,6.0,8.600000000000009,13,4.25
116,Pinus jeffreyi,50,B,57805,1904,246,55,37,32,1.0,0,1,1.0,1.0,3.0,6.0,11.0,15,4.472727272727273
116,Pinus jeffreyi,75,A,57920,1636,204,31,26,18,1.0,0,1,1.0,2.0,4.0,9.0,18.0,19,6.580645161290323
116,Pinus jeffreyi,75,B,57805,1904,246,35,30,24,1.0,0,1,1.0,2.0,4.0,9.5,18.200000000000003,30,7.0285714285714285
117,Pinus lambertiana,25,A,57920,1209,360,149,91,53,1.0,0,1,1.0,1.0,2.0,3.0,5.0,10,2.4161073825503356
117,Pinus lambertiana,25,B,57805,1005,360,150,84,56,1.0,0,1,1.0,1.0,2.0,3.0,5.0,8,2.4
117,Pinus lambertiana,50,A,57920,1209,360,67,51,46,1.0,0,1,1.0,2.0,4.0,7.0,11.799999999999997,23,5.373134328358209
117,Pinus lambertiana,50,B,57805,1005,360,63,52,43,1.0,0,1,1.0,2.0,4.0,8.0,13.600000000000009,22,5.714285714285714
117,Pinus lambertiana,75,A,57920,1209,360,42,34,31,1.0,0,1,1.0,2.25,6.0,13.5,21.599999999999994,32,8.571428571428571
117,Pinus lambertiana,75,B,57805,1005,360,38,32,29,1.0,0,1,1.0,3.0,7.0,13.75,19.60000000000001,33,9.473684210526315
118,Pinus leiophylla,25,A,57920,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
118,Pinus leiophylla,25,B,57805,10,6,6,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
118,Pinus leiophylla,50,A,57920,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
118,Pinus leiophylla,50,B,57805,10,6,6,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
118,Pinus leiophylla,75,A,57920,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
118,Pinus leiophylla,75,B,57805,10,6,4,2,0,1.0,0,1,1.0,1.0,1.5,2.0,2.0,2,1.5
119,Pinus monticola,25,A,57920,990,330,174,79,43,1.0,0,1,1.0,1.0,1.0,2.0,3.700000000000017,7,1.896551724137931
119,Pinus monticola,25,B,57805,820,293,159,69,35,1.0,0,1,1.0,1.0,1.0,2.0,4.0,8,1.8427672955974843
119,Pinus monticola,50,A,57920,990,330,92,60,46,1.0,0,1,1.0,1.0,2.5,5.0,8.0,13,3.5869565217391304
119,Pinus monticola,50,B,57805,820,293,80,59,43,1.0,0,1,1.0,1.0,3.0,5.0,8.0,13,3.6625
119,Pinus monticola,75,A,57920,990,330,63,46,40,1.0,0,1,1.0,1.0,3.0,8.0,12.800000000000004,18,5.238095238095238
119,Pinus monticola,75,B,57805,820,293,58,42,34,1.0,0,1,1.0,1.0,3.0,6.75,12.200000000000017,19,5.051724137931035
120,Pinus muricata,25,A,57920,41,4,3,1,0,1.0,0,1,1.0,1.0,1.0,1.5,1.8,2,1.3333333333333333
120,Pinus muricata,25,B,57805,45,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
120,Pinus muricata,50,A,57920,41,4,3,1,0,1.0,0,1,1.0,1.0,1.0,1.5,1.8,2,1.3333333333333333
120,Pinus muricata,50,B,57805,45,2,1,1,0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0
120,Pinus muricata,75,A,57920,41,4,2,1,1,1.0,0,1,1.2000000000000002,1.5,2.0,2.5,2.8000000000000003,3,2.0
120,Pinus muricata,75,B,57805,45,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
121,Pinus palustris,25,A,57920,7163,835,380,182,92,1.0,0,1,1.0,1.0,1.0,2.0,4.0,24,2.1973684210526314
121,Pinus palustris,25,B,57805,7856,890,427,193,104,1.0,0,1,1.0,1.0,1.0,2.0,4.0,14,2.0843091334894615
121,Pinus palustris,50,A,57920,7163,835,184,134,99,1.0,0,1,1.0,1.0,3.0,5.0,10.700000000000017,33,4.538043478260869
121,Pinus palustris,50,B,57805,7856,890,200,148,107,1.0,0,1,1.0,1.0,3.0,5.0,10.0,39,4.45
121,Pinus palustris,75,A,57920,7163,835,106,86,77,1.0,0,1,1.0,2.0,5.0,10.0,17.5,48,7.877358490566038
121,Pinus palustris,75,B,57805,7856,890,112,97,80,1.0,0,1,1.0,2.0,5.0,10.25,17.0,41,7.946428571428571
122,Pinus ponderosa,25,A,57920,30635,3485,1022,655,455,1.0,0,1,1.0,1.0,2.0,4.0,8.0,28,3.4099804305283756
122,Pinus ponderosa,25,B,57805,29841,3418,1022,646,441,1.0,0,1,1.0,1.0,2.0,4.0,7.0,24,3.344422700587084
122,Pinus ponderosa,50,A,57920,30635,3485,437,347,290,1.0,0,1,1.0,2.0,4.0,10.0,19.0,80,7.974828375286041
122,Pinus ponderosa,50,B,57805,29841,3418,443,348,295,1.0,0,1,1.0,2.0,4.0,10.0,18.0,79,7.715575620767495
122,Pinus ponderosa,75,A,57920,30635,3485,260,217,193,1.0,0,1,1.0,2.0,6.0,18.0,35.0,124,13.403846153846153
122,Pinus ponderosa,75,B,57805,29841,3418,260,224,192,1.0,0,1,1.0,2.0,7.0,17.0,32.0,117,13.146153846153846
123,Pinus pungens,25,A,57920,341,102,55,21,13,1.0,0,1,1.0,1.0,1.0,2.0,4.0,6,1.8545454545454545
123,Pinus pungens,25,B,57805,450,107,58,25,12,1.0,0,1,1.0,1.0,1.0,2.0,3.3000000000000043,7,1.8448275862068966
123,Pinus pungens,50,A,57920,341,102,33,18,14,1.0,0,1,1.0,1.0,2.0,4.0,7.600000000000001,13,3.090909090909091
123,Pinus pungens,50,B,57805,450,107,33,23,13,1.0,0,1,1.0,1.0,2.0,4.0,5.800000000000001,14,3.242424242424242
123,Pinus pungens,75,A,57920,341,102,22,13,10,1.0,0,1,1.0,1.0,2.0,5.0,9.700000000000006,22,4.636363636363637
123,Pinus pungens,75,B,57805,450,107,21,18,13,1.0,0,1,1.0,2.0,3.0,6.0,14.0,18,5.095238095238095
124,Pinus radiata,25,A,57920,9,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
124,Pinus radiata,25,B,57805,23,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
124,Pinus radiata,50,A,57920,9,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
124,Pinus radiata,50,B,57805,23,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
124,Pinus radiata,75,A,57920,9,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
124,Pinus radiata,75,B,57805,23,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
125,Pinus resinosa,25,A,57920,11737,1006,435,217,124,1.0,0,1,1.0,1.0,1.0,3.0,5.0,14,2.3126436781609194
125,Pinus resinosa,25,B,57805,12839,1067,462,220,133,1.0,0,1,1.0,1.0,1.0,3.0,5.0,16,2.3095238095238093
125,Pinus resinosa,50,A,57920,11737,1006,226,141,106,1.0,0,1,1.0,1.0,2.0,5.0,12.0,26,4.451327433628318
125,Pinus resinosa,50,B,57805,12839,1067,235,143,111,1.0,0,1,1.0,1.0,2.0,5.0,11.599999999999994,29,4.540425531914893
125,Pinus resinosa,75,A,57920,11737,1006,137,95,78,1.0,0,1,1.0,1.0,3.0,9.0,21.0,49,7.343065693430657
125,Pinus resinosa,75,B,57805,12839,1067,146,98,81,1.0,0,1,1.0,1.0,3.0,8.75,19.5,53,7.308219178082192
126,Pinus rigida,25,A,57920,2876,407,189,73,40,1.0,0,1,1.0,1.0,1.0,2.0,4.0,18,2.1534391534391535
126,Pinus rigida,25,B,57805,2984,437,214,81,43,1.0,0,1,1.0,1.0,1.0,2.0,3.700000000000017,27,2.042056074766355
126,Pinus rigida,50,A,57920,2876,407,108,63,41,1.0,0,1,1.0,1.0,2.0,4.0,8.299999999999997,37,3.7685185185185186
126,Pinus rigida,50,B,57805,2984,437,121,68,44,1.0,0,1,1.0,1.0,2.0,3.0,8.0,52,3.6115702479338845
126,Pinus rigida,75,A,57920,2876,407,73,53,40,1.0,0,1,1.0,1.0,3.0,6.0,13.199999999999989,48,5.575342465753424
126,Pinus rigida,75,B,57805,2984,437,79,55,43,1.0,0,1,1.0,1.0,3.0,6.0,12.400000000000006,60,5.531645569620253
127,Pinus sabiniana,25,A,57920,177,80,58,17,3,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.3793103448275863
127,Pinus sabiniana,25,B,57805,209,78,55,16,6,1.0,0,1,1.0,1.0,1.0,2.0,2.6000000000000014,4,1.4181818181818182
127,Pinus sabiniana,50,A,57920,177,80,37,20,10,1.0,0,1,1.0,1.0,2.0,3.0,4.399999999999999,6,2.1621621621621623
127,Pinus sabiniana,50,B,57805,209,78,34,18,15,1.0,0,1,1.0,1.0,2.0,3.0,4.0,5,2.2941176470588234
127,Pinus sabiniana,75,A,57920,177,80,24,16,12,1.0,0,1,1.0,1.0,2.5,4.25,6.699999999999999,12,3.3333333333333335
127,Pinus sabiniana,75,B,57805,209,78,27,15,12,1.0,0,1,1.0,1.0,2.0,5.0,6.400000000000002,7,2.888888888888889
128,Pinus serotina,25,A,57920,1218,181,110,34,16,1.0,0,1,1.0,1.0,1.0,2.0,3.0,8,1.6454545454545455
128,Pinus serotina,25,B,57805,808,163,96,34,14,1.0,0,1,1.0,1.0,1.0,2.0,3.0,11,1.6979166666666667
128,Pinus serotina,50,A,57920,1218,181,73,39,27,1.0,0,1,1.0,1.0,2.0,3.0,4.799999999999997,11,2.4794520547945207
128,Pinus serotina,50,B,57805,808,163,69,30,21,1.0,0,1,1.0,1.0,1.0,3.0,5.200000000000003,15,2.36231884057971
128,Pinus serotina,75,A,57920,1218,181,53,29,20,1.0,0,1,1.0,1.0,2.0,5.0,7.0,19,3.4150943396226414
128,Pinus serotina,75,B,57805,808,163,46,24,17,1.0,0,1,1.0,1.0,2.0,5.5,8.0,24,3.5434782608695654
129,Pinus strobus,25,A,57920,16811,3438,1126,702,453,1.0,0,1,1.0,1.0,2.0,4.0,7.0,26,3.053285968028419
129,Pinus strobus,25,B,57805,16514,3394,1139,680,487,1.0,0,1,1.0,1.0,2.0,4.0,7.0,21,2.9798068481123794
129,Pinus strobus,50,A,57920,16811,3438,451,349,295,1.0,0,1,1.0,2.0,5.0,10.0,18.0,41,7.623059866962306
129,Pinus strobus,50,B,57805,16514,3394,481,353,297,1.0,0,1,1.0,1.0,4.0,10.0,18.0,48,7.056133056133056
129,Pinus strobus,75,A,57920,16811,3438,250,217,185,1.0,0,1,1.0,2.0,7.0,20.0,35.0,69,13.752
129,Pinus strobus,75,B,57805,16514,3394,264,208,189,1.0,0,1,1.0,2.0,7.0,18.0,33.400000000000034,79,12.856060606060606
130,Pinus sylvestris,25,A,57920,694,121,115,6,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0521739130434782
130,Pinus sylvestris,25,B,57805,835,158,145,10,3,1.0,0,1,1.0,1.0,1.0,1.0,1.0,3,1.089655172413793
130,Pinus sylvestris,50,A,57920,694,121,104,16,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.1634615384615385
130,Pinus sylvestris,50,B,57805,835,158,118,26,8,1.0,0,1,1.0,1.0,1.0,1.0,2.0,7,1.3389830508474576
130,Pinus sylvestris,75,A,57920,694,121,77,30,9,1.0,0,1,1.0,1.0,1.0,2.0,3.0,4,1.5714285714285714
130,Pinus sylvestris,75,B,57805,835,158,88,36,19,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.7954545454545454
131,Pinus taeda,25,A,57920,134435,8178,1576,1320,1145,1.0,0,1,1.0,2.0,5.0,7.0,10.0,24,5.189086294416244
131,Pinus taeda,25,B,57805,135084,8212,1589,1332,1132,1.0,0,1,1.0,2.0,5.0,7.0,10.0,26,5.168030207677785
131,Pinus taeda,50,A,57920,134435,8178,504,448,404,1.0,0,1,1.0,4.0,14.5,26.0,34.0,71,16.226190476190474
131,Pinus taeda,50,B,57805,135084,8212,499,438,413,1.0,0,1,1.0,4.0,15.0,26.0,34.0,65,16.45691382765531
131,Pinus taeda,75,A,57920,134435,8178,257,234,211,1.0,0,1,2.0,5.0,26.0,54.0,71.0,108,31.82101167315175
131,Pinus taeda,75,B,57805,135084,8212,255,225,214,1.0,0,1,1.0,5.5,27.0,53.0,73.0,116,32.20392156862745
132,Pinus virginiana,25,A,57920,6777,1300,518,299,196,1.0,0,1,1.0,1.0,2.0,3.0,5.0,17,2.5096525096525095
132,Pinus virginiana,25,B,57805,6703,1286,526,308,183,1.0,0,1,1.0,1.0,2.0,3.0,5.0,15,2.444866920152091
132,Pinus virginiana,50,A,57920,6777,1300,219,162,131,1.0,0,1,1.0,1.0,3.0,9.0,15.0,31,5.936073059360731
132,Pinus virginiana,50,B,57805,6703,1286,223,167,138,1.0,0,1,1.0,1.5,4.0,8.0,13.800000000000011,34,5.766816143497758
132,Pinus virginiana,75,A,57920,6777,1300,113,96,88,1.0,0,1,1.0,3.0,7.0,19.0,28.799999999999997,48,11.504424778761061
132,Pinus virginiana,75,B,57805,6703,1286,118,101,91,1.0,0,1,1.0,3.0,7.0,16.0,26.299999999999997,59,10.898305084745763
133,Pinus monophylla,25,A,57920,6548,604,259,153,97,1.0,0,1,1.0,1.0,2.0,3.0,4.0,11,2.332046332046332
133,Pinus monophylla,25,B,57805,6680,622,260,151,97,1.0,0,1,1.0,1.0,2.0,3.0,5.0,11,2.3923076923076922
133,Pinus monophylla,50,A,57920,6548,604,115,87,75,1.0,0,1,1.0,2.0,4.0,8.0,11.0,20,5.252173913043478
133,Pinus monophylla,50,B,57805,6680,622,121,89,70,1.0,0,1,1.0,1.0,3.0,7.0,11.0,22,5.140495867768595
133,Pinus monophylla,75,A,57920,6548,604,70,59,49,1.0,0,1,1.0,2.0,5.0,13.75,19.0,32,8.628571428571428
133,Pinus monophylla,75,B,57805,6680,622,77,55,45,1.0,0,1,1.0,1.0,4.0,14.0,21.400000000000006,40,8.077922077922079
134,Pinus discolor,25,A,57920,80,14,11,3,0,1.0,0,1,1.0,1.0,1.0,1.5,2.0,2,1.2727272727272727
