grain_km,total_detection_cells_min,detection_cells_each_fold_min,positive_plots_each_fold_min,us_share_threshold_active,US_share_USCA_min,taxon_scope,n_species_denominator,n_species_remaining,proportion_of_species_remaining,threshold_role
50,50,0,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,0,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,93,0.23484848484848486,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,0,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,156,0.3939393939393939,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,0,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,0,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,0,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,92,0.23232323232323232,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,0,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,84,0.21212121212121213,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,175,0.44191919191919193,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,93,0.23484848484848486,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,156,0.3939393939393939,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,92,0.23232323232323232,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,5,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,84,0.21212121212121213,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,175,0.44191919191919193,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,93,0.23484848484848486,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,156,0.3939393939393939,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,92,0.23232323232323232,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,10,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,84,0.21212121212121213,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,175,0.44191919191919193,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,93,0.23484848484848486,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,156,0.3939393939393939,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,92,0.23232323232323232,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,15,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,84,0.21212121212121213,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,175,0.44191919191919193,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,93,0.23484848484848486,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,156,0.3939393939393939,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,92,0.23232323232323232,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,20,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,84,0.21212121212121213,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,183,0.4621212121212121,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,182,0.4595959595959596,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
50,50,25,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
