fia_species_code,fia_name_raw,scientific_name,common_name,taxon_rank,species_level_flag,native_status_if_available,woodland_drc_flag,grain_km,n_unique_plot_lineages_total,n_detection_plots_total,qualifying_tree_records,n_sampled_cells_total,n_detection_cells_total,n_plots_A,n_plots_B,n_detection_plots_A,n_detection_plots_B,n_sampled_cells_A,n_sampled_cells_B,n_detection_cells_A,n_detection_cells_B,n_detection_cells_both_folds,n_detection_cells_A_only,n_detection_cells_B_only,cell_detection_IoU_AB,detection_cell_count_ratio_AB,detection_cell_count_ratio_A_over_B,detection_plot_count_ratio_AB,detection_plot_count_ratio_A_over_B,fraction_detection_cells_one_positive_plot,n_connected_components_detection_support,largest_component_fraction,spatial_span_km,n_connected_components_detection_support_A,largest_component_fraction_A,spatial_span_km_A,n_connected_components_detection_support_B,largest_component_fraction_B,spatial_span_km_B,geometry_information_flag,tpa_unadj_available_fraction,formal_expansion_metadata_status,obvious_variance_support_failure,hard_detection_is_not_latent_support_truth,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean,tree_records_per_detected_cell_min,tree_records_per_detected_cell_q10,tree_records_per_detected_cell_q25,tree_records_per_detected_cell_median,tree_records_per_detected_cell_q75,tree_records_per_detected_cell_q90,tree_records_per_detected_cell_max,tree_records_per_detected_cell_mean
6262,Broussonetia papyrifera,Broussonetia papyrifera,paper mulberry,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,2,28,10051,2,57920,57805,2,0,9235,9171,2,0,0,2,0,0.0,0.0,,0.0,,1.0,2,0.5,605.1859218455103,2,0.5,605.1859218455103,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,7,8.4,10.5,14.0,17.5,19.6,21,14.0
6262,Broussonetia papyrifera,Broussonetia papyrifera,paper mulberry,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,2,28,2970,2,57920,57805,2,0,2846,2830,2,0,0,2,0,0.0,0.0,,0.0,,1.0,2,0.5,610.3277807866851,2,0.5,610.3277807866851,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,7,8.4,10.5,14.0,17.5,19.6,21,14.0
6262,Broussonetia papyrifera,Broussonetia papyrifera,paper mulberry,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,2,28,1441,2,57920,57805,2,0,1411,1397,2,0,0,2,0,0.0,0.0,,0.0,,1.0,2,0.5,645.174395028197,2,0.5,645.174395028197,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,7,8.4,10.5,14.0,17.5,19.6,21,14.0
6511,Persea palustris,Persea palustris,swamp bay,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,35,147,10051,21,57920,57805,19,16,9235,9171,14,11,4,10,7,0.19047619047619047,0.7857142857142857,1.2727272727272727,0.8421052631578947,1.1875,0.6190476190476191,13,0.3333333333333333,1736.5554986812256,8,0.5,1711.906831576999,8,0.2727272727272727,930.3897032964197,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.0,2.0,6,1.6666666666666667,1,1.0,1.0,2.0,5.0,14.0,45,7.0
6511,Persea palustris,Persea palustris,swamp bay,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,35,147,2970,16,57920,57805,19,16,2846,2830,11,10,5,6,5,0.3125,0.9090909090909091,1.1,0.8421052631578947,1.1875,0.5,5,0.6875,1724.0939649566667,6,0.45454545454545453,1700.0,4,0.7,917.8779875342909,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.5,2.0,4.5,8,2.1875,1,1.0,2.0,2.5,6.0,25.5,59,9.1875
6511,Persea palustris,Persea palustris,swamp bay,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,35,147,1441,13,57920,57805,19,16,1411,1397,10,8,5,5,3,0.38461538461538464,0.8,1.25,0.8421052631578947,1.1875,0.46153846153846156,3,0.8461538461538461,1749.2855684535903,3,0.8,1711.906831576999,2,0.875,939.747306460625,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,3.0,5.400000000000002,10,2.6923076923076925,1,1.2000000000000002,2.0,3.0,5.0,39.40000000000002,63,11.307692307692308
6516,Phellodendron amurense,Phellodendron amurense,Amur corktree,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,1,3,10051,1,57920,57805,1,0,9235,9171,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,3,3.0,3.0,3.0,3.0,3.0,3,3.0
6516,Phellodendron amurense,Phellodendron amurense,Amur corktree,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,1,3,2970,1,57920,57805,1,0,2846,2830,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,3,3.0,3.0,3.0,3.0,3.0,3,3.0
6516,Phellodendron amurense,Phellodendron amurense,Amur corktree,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,1,3,1441,1,57920,57805,1,0,1411,1397,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,3,3.0,3.0,3.0,3.0,3.0,3,3.0
6696,Prunus laurocerasus,Prunus laurocerasus,cherry laurel,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,5,5,10051,5,57920,57805,3,2,9235,9171,3,2,0,3,2,0.0,0.6666666666666666,1.5,0.6666666666666666,1.5,1.0,5,0.2,1093.4463864314519,3,0.3333333333333333,1051.189802081432,2,0.5,1019.8039027185569,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6696,Prunus laurocerasus,Prunus laurocerasus,cherry laurel,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,5,5,2970,5,57920,57805,3,2,2846,2830,3,2,0,3,2,0.0,0.6666666666666666,1.5,0.6666666666666666,1.5,1.0,4,0.4,1068.8779163215975,3,0.3333333333333333,1051.189802081432,2,0.5,1019.8039027185569,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6696,Prunus laurocerasus,Prunus laurocerasus,cherry laurel,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,5,5,1441,5,57920,57805,3,2,1411,1397,3,2,0,3,2,0.0,0.6666666666666666,1.5,0.6666666666666666,1.5,1.0,5,0.2,1147.2793905583767,3,0.3333333333333333,1050.0,2,0.5,1073.8365797457266,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6707,Prunus serrulata,Prunus serrulata,Japanese flowering cherry,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,1,1,10051,1,57920,57805,1,0,9235,9171,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6707,Prunus serrulata,Prunus serrulata,Japanese flowering cherry,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,1,1,2970,1,57920,57805,1,0,2846,2830,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6707,Prunus serrulata,Prunus serrulata,Japanese flowering cherry,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,1,1,1441,1,57920,57805,1,0,1411,1397,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6708,Prunus mexicana,Prunus mexicana,Mexican plum,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,12,13,10051,11,57920,57805,8,4,9235,9171,8,4,1,7,3,0.09090909090909091,0.5,2.0,0.5,2.0,0.9090909090909091,11,0.09090909090909091,849.2643875731515,8,0.125,715.0174823037546,4,0.25,728.8689868556626,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908,1,1.0,1.0,1.0,1.0,2.0,2,1.1818181818181819
6708,Prunus mexicana,Prunus mexicana,Mexican plum,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,12,13,2970,11,57920,57805,8,4,2846,2830,8,4,1,7,3,0.09090909090909091,0.5,2.0,0.5,2.0,0.9090909090909091,7,0.36363636363636365,848.528137423857,5,0.5,721.1102550927978,4,0.25,721.1102550927978,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908,1,1.0,1.0,1.0,1.0,2.0,2,1.1818181818181819
6708,Prunus mexicana,Prunus mexicana,Mexican plum,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,12,13,1441,10,57920,57805,8,4,1411,1397,8,4,2,6,2,0.2,0.5,2.0,0.5,2.0,0.8,7,0.4,903.1195934094222,5,0.5,707.5485849042452,4,0.25,772.172260574025,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,2.0,2,1.2,1,1.0,1.0,1.0,1.75,2.0,2,1.3
6768,Quercus arkansana,Quercus arkansana,Arkansas oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,1,1,10051,1,57920,57805,1,0,9235,9171,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6768,Quercus arkansana,Quercus arkansana,Arkansas oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,1,1,2970,1,57920,57805,1,0,2846,2830,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6768,Quercus arkansana,Quercus arkansana,Arkansas oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,1,1,1441,1,57920,57805,1,0,1411,1397,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
6782,Quercus georgiana,Quercus georgiana,Georgia oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,2,3,10051,2,57920,57805,1,1,9235,9171,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,79.05694150420949,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.1,1.25,1.5,1.75,1.9,2,1.5
6782,Quercus georgiana,Quercus georgiana,Georgia oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,2,3,2970,2,57920,57805,1,1,2846,2830,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,70.71067811865476,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.1,1.25,1.5,1.75,1.9,2,1.5
6782,Quercus georgiana,Quercus georgiana,Georgia oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,2,3,1441,2,57920,57805,1,1,1411,1397,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,75.0,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.1,1.25,1.5,1.75,1.9,2,1.5
6791,Quercus myrtifolia,Quercus myrtifolia,myrtle oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,11,22,10051,10,57920,57805,6,5,9235,9171,6,5,1,5,4,0.1,0.8333333333333334,1.2,0.8333333333333334,1.2,0.9,9,0.2,395.2847075210474,6,0.16666666666666666,395.2847075210474,5,0.2,270.4163456597992,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0999999999999996,2,1.1,1,1.0,1.25,2.0,2.75,4.0,4,2.2
6791,Quercus myrtifolia,Quercus myrtifolia,myrtle oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,11,22,2970,9,57920,57805,6,5,2846,2830,6,5,2,4,3,0.2222222222222222,0.8333333333333334,1.2,0.8333333333333334,1.2,0.7777777777777778,4,0.6666666666666666,403.11288741492746,5,0.3333333333333333,403.11288741492746,3,0.6,250.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,2.0,2,1.2222222222222223,1,1.0,1.0,2.0,4.0,4.0,4,2.4444444444444446
6791,Quercus myrtifolia,Quercus myrtifolia,myrtle oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,11,22,1441,8,57920,57805,6,5,1411,1397,6,4,2,4,2,0.25,0.6666666666666666,1.5,0.8333333333333334,1.2,0.75,3,0.75,437.32139211339756,5,0.3333333333333333,437.32139211339756,2,0.75,270.41634565979916,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.25,2.3,3,1.375,1,1.0,1.0,2.5,4.0,4.6,6,2.75
6799,Quercus sinuata,Quercus sinuata,bastard oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,13,44,10051,9,57920,57805,3,10,9235,9171,3,7,1,2,6,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.3,0.3,0.6666666666666666,7,0.3333333333333333,265.75364531836624,3,0.3333333333333333,103.07764064044152,5,0.42857142857142855,247.48737341529164,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.0,2.2,3,1.4444444444444444,1,1.0,2.0,2.0,5.0,9.000000000000004,21,4.888888888888889
6799,Quercus sinuata,Quercus sinuata,bastard oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,13,44,2970,7,57920,57805,3,10,2846,2830,3,6,2,1,4,0.2857142857142857,0.5,0.5,0.3,0.3,0.5714285714285714,4,0.42857142857142855,282.842712474619,2,0.6666666666666666,111.80339887498948,4,0.5,282.842712474619,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.0,3.200000000000001,5,1.8571428571428572,1,1.6,2.0,3.0,5.5,13.600000000000007,25,6.285714285714286
6799,Quercus sinuata,Quercus sinuata,bastard oak,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,13,44,1441,6,57920,57805,3,10,1411,1397,2,5,1,1,4,0.16666666666666666,0.4,0.4,0.3,0.3,0.6666666666666666,1,1.0,270.41634565979916,1,1.0,75.0,2,0.6,270.41634565979916,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.5,4.5,6,2.1666666666666665,1,1.5,2.75,5.5,6.0,15.0,24,7.333333333333333
6918,Rhamnus cathartica,Rhamnus cathartica,common buckthorn,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,118,250,10051,102,57920,57805,55,63,9235,9171,52,59,9,43,50,0.08823529411764706,0.8813559322033898,0.8813559322033898,0.873015873015873,0.873015873015873,0.8725490196078431,63,0.06862745098039216,2381.8322778902802,44,0.07692307692307693,2136.0009363293825,45,0.0847457627118644,2253.4695471649934,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,2.0,3,1.1568627450980393,1,1.0,1.0,2.0,3.0,4.0,13,2.450980392156863
6918,Rhamnus cathartica,Rhamnus cathartica,common buckthorn,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,118,250,2970,77,57920,57805,55,63,2846,2830,46,49,18,28,31,0.23376623376623376,0.9387755102040817,0.9387755102040817,0.873015873015873,0.873015873015873,0.7012987012987013,24,0.2727272727272727,2358.495283014151,25,0.2391304347826087,2136.0009363293825,22,0.16326530612244897,2246.10774452162,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.0,3.0,8,1.5324675324675325,1,1.0,1.0,2.0,4.0,7.0,16,3.2467532467532467
6918,Rhamnus cathartica,Rhamnus cathartica,common buckthorn,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,118,250,1441,56,57920,57805,55,63,1411,1397,41,34,19,22,15,0.3392857142857143,0.8292682926829268,1.2058823529411764,0.873015873015873,0.873015873015873,0.5714285714285714,14,0.30357142857142855,2396.4817963005685,14,0.2682926829268293,2159.4270073331954,15,0.29411764705882354,2277.3339676033465,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,3.0,4.0,8,2.107142857142857,1,1.0,1.0,2.0,5.0,13.0,24,4.464285714285714
6955,Salix fragilis,Salix fragilis,crack willow,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,6,9,10051,6,57920,57805,4,2,9235,9171,4,2,0,4,2,0.0,0.5,2.0,0.5,2.0,1.0,6,0.16666666666666666,1863.6322062037884,4,0.25,1311.7259622344905,2,0.5,1779.3959649274245,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.5,2.0,2.0,2,1.5
6955,Salix fragilis,Salix fragilis,crack willow,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,6,9,2970,6,57920,57805,4,2,2846,2830,4,2,0,4,2,0.0,0.5,2.0,0.5,2.0,1.0,4,0.5,1860.7794065928395,3,0.5,1308.62523283024,2,0.5,1802.7756377319947,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.5,2.0,2.0,2,1.5
6955,Salix fragilis,Salix fragilis,crack willow,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,6,9,1441,6,57920,57805,4,2,1411,1397,4,2,0,4,2,0.0,0.5,2.0,0.5,2.0,1.0,4,0.5,1814.0079933671736,3,0.5,1283.7932076467769,2,0.5,1731.5094570922793,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.5,2.0,2.0,2,1.5
7151,Ficus carica,Ficus carica,edible fig,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,1,7,10051,1,57920,57805,0,1,9235,9171,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0,,,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,7,7.0,7.0,7.0,7.0,7.0,7,7.0
7151,Ficus carica,Ficus carica,edible fig,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,1,7,2970,1,57920,57805,0,1,2846,2830,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0,,,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,7,7.0,7.0,7.0,7.0,7.0,7,7.0
7151,Ficus carica,Ficus carica,edible fig,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,1,7,1441,1,57920,57805,0,1,1411,1397,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0,,,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,7,7.0,7.0,7.0,7.0,7.0,7,7.0
