analysis_species_id,analysis_species_name,wcvp_distribution_record_count,confirmed_current_native_record_count,native_historical_extinct_record_count,native_location_doubtful_record_count,introduced_audit_record_count,all_distribution_flags_valid_binary,confirmed_native_CONUS,confirmed_native_Canada,confirmed_native_Alaska,confirmed_native_Mexico,confirmed_native_Central_America,confirmed_native_outside_USA_Canada,confirmed_native_outside_North_America,transcontinental_circumboreal_global_extension_flag,introduced_in_CONUS_audit_flag,extinct_native_outside_primary_CONUS_domain_flag,doubtful_native_outside_primary_CONUS_domain_flag,confirmed_native_level3_areas,confirmed_native_outside_USA_Canada_level3_areas,confirmed_native_outside_North_America_level3_areas,introduced_CONUS_level3_areas,extinct_native_outside_domain_level3_areas,doubtful_native_outside_domain_level3_areas,macro_region_rule_version
2708432,Celtis reticulata,17,17,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;CAL:California;COL:Colorado;IDA:Idaho;KAN:Kansas;MXC:Mexico Central;MXE:Mexico Northeast;MXN:Mexico Northwest;MXS:Mexico Southwest;NEV:Nevada;NWM:New Mexico;OKL:Oklahoma;ORE:Oregon;TEX:Texas;UTA:Utah;WAS:Washington;WYO:Wyoming,MXC:Mexico Central;MXE:Mexico Northeast;MXN:Mexico Northwest;MXS:Mexico Southwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2711403,Cercis canadensis,38,35,0,0,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAS:Massachusetts;MIC:Michigan;MRY:Maryland;MSI:Mississippi;MSO:Missouri;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;NCA:North Carolina;NEB:Nebraska;NWJ:New Jersey;NWM:New Mexico;NWY:New York;OHI:Ohio;OKL:Oklahoma;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2724586,Cladrastis kentukea,32,13,0,0,19,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;OKL:Oklahoma;SCA:South Carolina;TEN:Tennessee,,,CNT:Connecticut;IOW:Iowa;MAI:Maine;MAS:Massachusetts;NWY:New York;OHI:Ohio;PEN:Pennsylvania;RHO:Rhode I.,,,TAXON_RANGE_BUILD_CONTRACT_v01
2729242,Coccoloba diversifolia,21,21,0,0,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,ARU:Aruba;BAH:Bahamas;BLZ:Belize;CUB:Cuba;DOM:Dominican Republic;FLA:Florida;GUA:Guatemala;HAI:Haiti;HON:Honduras;JAM:Jamaica;LEE:Leeward Is.;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NLA:Netherlands Antilles;PUE:Puerto Rico;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.;VEN:Venezuela;WIN:Windward Is.,ARU:Aruba;BAH:Bahamas;BLZ:Belize;CUB:Cuba;DOM:Dominican Republic;GUA:Guatemala;HAI:Haiti;HON:Honduras;JAM:Jamaica;LEE:Leeward Is.;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NLA:Netherlands Antilles;PUE:Puerto Rico;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.;VEN:Venezuela;WIN:Windward Is.,VEN:Venezuela,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2733979,Condalia hookeri,3,3,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;MXG:Mexico Gulf;TEX:Texas,MXE:Mexico Northeast;MXG:Mexico Gulf,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2734516,Conocarpus erectus,74,62,0,0,12,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,ANG:Angola;ARU:Aruba;BAH:Bahamas;BEN:Benin;BER:Bermuda;BLZ:Belize;BZE:Brazil Northeast;BZL:Brazil Southeast;BZN:Brazil North;BZS:Brazil South;CAB:Cabinda;CAY:Cayman Is.;CLM:Colombia;CMN:Cameroon;CON:Congo;COS:Costa Rica;CPI:Central American Pacific Is.;CUB:Cuba;DOM:Dominican Republic;ECU:Ecuador;ELS:El Salvador;FLA:Florida;FRG:French Guiana;GAB:Gabon;GAL:Galápagos;GAM:Gambia;GGI:Gulf of Guinea Is.;GHA:Ghana;GNB:Guinea-Bissau;GUA:Guatemala;GUI:Guinea;GUY:Guyana;HAI:Haiti;HON:Honduras;IVO:Ivory Coast;JAM:Jamaica;LBR:Liberia;LEE:Leeward Is.;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXI:Mexican Pacific Is.;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;NGA:Nigeria;NIC:Nicaragua;NLA:Netherlands Antilles;PAN:Panamá;PER:Peru;PUE:Puerto Rico;SEN:Senegal;SIE:Sierra Leone;SUR:Suriname;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.;TEX:Texas;TRT:Trinidad-Tobago;VEN:Venezuela;VNA:Venezuelan Antilles;WIN:Windward Is.;ZAI:DR Congo,ANG:Angola;ARU:Aruba;BAH:Bahamas;BEN:Benin;BER:Bermuda;BLZ:Belize;BZE:Brazil Northeast;BZL:Brazil Southeast;BZN:Brazil North;BZS:Brazil South;CAB:Cabinda;CAY:Cayman Is.;CLM:Colombia;CMN:Cameroon;CON:Congo;COS:Costa Rica;CPI:Central American Pacific Is.;CUB:Cuba;DOM:Dominican Republic;ECU:Ecuador;ELS:El Salvador;FRG:French Guiana;GAB:Gabon;GAL:Galápagos;GAM:Gambia;GGI:Gulf of Guinea Is.;GHA:Ghana;GNB:Guinea-Bissau;GUA:Guatemala;GUI:Guinea;GUY:Guyana;HAI:Haiti;HON:Honduras;IVO:Ivory Coast;JAM:Jamaica;LBR:Liberia;LEE:Leeward Is.;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXI:Mexican Pacific Is.;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;NGA:Nigeria;NIC:Nicaragua;NLA:Netherlands Antilles;PAN:Panamá;PER:Peru;PUE:Puerto Rico;SEN:Senegal;SIE:Sierra Leone;SUR:Suriname;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.;TRT:Trinidad-Tobago;VEN:Venezuela;VNA:Venezuelan Antilles;WIN:Windward Is.;ZAI:DR Congo,ANG:Angola;BEN:Benin;BZE:Brazil Northeast;BZL:Brazil Southeast;BZN:Brazil North;BZS:Brazil South;CAB:Cabinda;CLM:Colombia;CMN:Cameroon;CON:Congo;ECU:Ecuador;FRG:French Guiana;GAB:Gabon;GAL:Galápagos;GAM:Gambia;GGI:Gulf of Guinea Is.;GHA:Ghana;GNB:Guinea-Bissau;GUI:Guinea;GUY:Guyana;IVO:Ivory Coast;LBR:Liberia;NGA:Nigeria;PER:Peru;SEN:Senegal;SIE:Sierra Leone;SUR:Suriname;VEN:Venezuela;ZAI:DR Congo,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2736585,Cordia boissieri,3,3,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;MXG:Mexico Gulf;TEX:Texas,MXE:Mexico Northeast;MXG:Mexico Gulf,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2740014,Cotinus obovatus,8,7,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;GEO:Georgia;MSO:Missouri;OKL:Oklahoma;TEN:Tennessee;TEX:Texas,,,KTY:Kentucky,,,TAXON_RANGE_BUILD_CONTRACT_v01
2780305,Ebenopsis ebano,6,6,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;TEX:Texas,MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2784654,Ehretia anacua,4,4,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;TEX:Texas,MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2784980,Elaeagnus angustifolia,108,30,0,0,78,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,AFG:Afghanistan;ALT:Altay;ASS:Assam;CHI:Inner Mongolia;CHM:Manchuria;CHN:China North-Central;CHQ:Qinghai;CHS:China Southeast;CHX:Xinjiang;EAI:East Aegean Is.;IRN:Iran;KAZ:Kazakhstan;KGZ:Kirgizstan;LBS:Lebanon-Syria;MON:Mongolia;MYA:Myanmar;NCS:North Caucasus;PAK:Pakistan;PAL:Palestine;RUC:Central European Russia;RUE:East European Russia;RUS:South European Russia;TCS:Transcaucasus;TKM:Turkmenistan;TUR:Türkiye;TZK:Tadzhikistan;UKR:Ukraine;UZB:Uzbekistan;WHM:West Himalaya;WSB:West Siberia,AFG:Afghanistan;ALT:Altay;ASS:Assam;CHI:Inner Mongolia;CHM:Manchuria;CHN:China North-Central;CHQ:Qinghai;CHS:China Southeast;CHX:Xinjiang;EAI:East Aegean Is.;IRN:Iran;KAZ:Kazakhstan;KGZ:Kirgizstan;LBS:Lebanon-Syria;MON:Mongolia;MYA:Myanmar;NCS:North Caucasus;PAK:Pakistan;PAL:Palestine;RUC:Central European Russia;RUE:East European Russia;RUS:South European Russia;TCS:Transcaucasus;TKM:Turkmenistan;TUR:Türkiye;TZK:Tadzhikistan;UKR:Ukraine;UZB:Uzbekistan;WHM:West Himalaya;WSB:West Siberia,AFG:Afghanistan;ALT:Altay;ASS:Assam;CHI:Inner Mongolia;CHM:Manchuria;CHN:China North-Central;CHQ:Qinghai;CHS:China Southeast;CHX:Xinjiang;EAI:East Aegean Is.;IRN:Iran;KAZ:Kazakhstan;KGZ:Kirgizstan;LBS:Lebanon-Syria;MON:Mongolia;MYA:Myanmar;NCS:North Caucasus;PAK:Pakistan;PAL:Palestine;RUC:Central European Russia;RUE:East European Russia;RUS:South European Russia;TCS:Transcaucasus;TKM:Turkmenistan;TUR:Türkiye;TZK:Tadzhikistan;UKR:Ukraine;UZB:Uzbekistan;WHM:West Himalaya;WSB:West Siberia,ARI:Arizona;ARK:Arkansas;CAL:California;CNT:Connecticut;COL:Colorado;DEL:Delaware;IDA:Idaho;ILL:Illinois;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MNT:Montana;MRY:Maryland;MSO:Missouri;NCA:North Carolina;NDA:North Dakota;NEB:Nebraska;NEV:Nevada;NWH:New Hampshire;NWJ:New Jersey;NWM:New Mexico;NWY:New York;OHI:Ohio;OKL:Oklahoma;ORE:Oregon;PEN:Pennsylvania;RHO:Rhode I.;SDA:South Dakota;TEN:Tennessee;TEX:Texas;UTA:Utah;VER:Vermont;VRG:Virginia;WAS:Washington;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia;WYO:Wyoming,,,TAXON_RANGE_BUILD_CONTRACT_v01
2809576,Ficus aurea,20,20,0,0,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,BAH:Bahamas;BLZ:Belize;CAY:Cayman Is.;COS:Costa Rica;CPI:Central American Pacific Is.;CUB:Cuba;DOM:Dominican Republic;ELS:El Salvador;FLA:Florida;GUA:Guatemala;HAI:Haiti;HON:Honduras;JAM:Jamaica;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NIC:Nicaragua;PAN:Panamá;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.,BAH:Bahamas;BLZ:Belize;CAY:Cayman Is.;COS:Costa Rica;CPI:Central American Pacific Is.;CUB:Cuba;DOM:Dominican Republic;ELS:El Salvador;GUA:Guatemala;HAI:Haiti;HON:Honduras;JAM:Jamaica;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NIC:Nicaragua;PAN:Panamá;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2809827,Ficus carica,99,15,0,0,84,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,AFG:Afghanistan;CYP:Cyprus;GRC:Greece;IRN:Iran;IRQ:Iraq;KRI:Kriti;LBS:Lebanon-Syria;NCS:North Caucasus;PAK:Pakistan;PAL:Palestine;TCS:Transcaucasus;TKM:Turkmenistan;TUR:Türkiye;TZK:Tadzhikistan;WHM:West Himalaya,AFG:Afghanistan;CYP:Cyprus;GRC:Greece;IRN:Iran;IRQ:Iraq;KRI:Kriti;LBS:Lebanon-Syria;NCS:North Caucasus;PAK:Pakistan;PAL:Palestine;TCS:Transcaucasus;TKM:Turkmenistan;TUR:Türkiye;TZK:Tadzhikistan;WHM:West Himalaya,AFG:Afghanistan;CYP:Cyprus;GRC:Greece;IRN:Iran;IRQ:Iraq;KRI:Kriti;LBS:Lebanon-Syria;NCS:North Caucasus;PAK:Pakistan;PAL:Palestine;TCS:Transcaucasus;TKM:Turkmenistan;TUR:Türkiye;TZK:Tadzhikistan;WHM:West Himalaya,ALA:Alabama;ARK:Arkansas;CAL:California;FLA:Florida;MAS:Massachusetts;MRY:Maryland;NCA:North Carolina;NWM:New Mexico;NWY:New York;SCA:South Carolina,,,TAXON_RANGE_BUILD_CONTRACT_v01
2813006,Firmiana simplex,23,9,0,0,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,BAN:Bangladesh;CHC:China South-Central;CHH:Hainan;CHN:China North-Central;CHS:China Southeast;JAP:Japan;NNS:Nansei-shoto;TAI:Taiwan;VIE:Vietnam,BAN:Bangladesh;CHC:China South-Central;CHH:Hainan;CHN:China North-Central;CHS:China Southeast;JAP:Japan;NNS:Nansei-shoto;TAI:Taiwan;VIE:Vietnam,BAN:Bangladesh;CHC:China South-Central;CHH:Hainan;CHN:China North-Central;CHS:China Southeast;JAP:Japan;NNS:Nansei-shoto;TAI:Taiwan;VIE:Vietnam,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia,,,TAXON_RANGE_BUILD_CONTRACT_v01
2826455,Gleditsia aquatica,16,16,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MSI:Mississippi;MSO:Missouri;MXE:Mexico Northeast;NWY:New York;SCA:South Carolina;TEN:Tennessee;TEX:Texas;WVA:West Virginia,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2826513,Gleditsia triacanthos,100,43,0,0,57,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;MXE:Mexico Northeast;MXN:Mexico Northwest;NCA:North Carolina;NDA:North Dakota;NEB:Nebraska;NEV:Nevada;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;PEN:Pennsylvania;RHO:Rhode I.;SCA:South Carolina;SDA:South Dakota;TEN:Tennessee;TEX:Texas;UTA:Utah;VER:Vermont;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia;WYO:Wyoming,MXE:Mexico Northeast;MXN:Mexico Northwest,,ARI:Arizona;CAL:California;COL:Colorado;IDA:Idaho;MNT:Montana;NWM:New Mexico;WAS:Washington,,,TAXON_RANGE_BUILD_CONTRACT_v01
2830846,Gordonia lasianthus,6,6,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;FLA:Florida;GEO:Georgia;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2835921,Gymnocladus dioicus,47,25,0,0,22,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ARK:Arkansas;CNT:Connecticut;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NEB:Nebraska;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;SDA:South Dakota;TEN:Tennessee;TEX:Texas;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,,,DEL:Delaware;GEO:Georgia;MAI:Maine;NCA:North Carolina;NDA:North Dakota;NWJ:New Jersey;SCA:South Carolina;WDC:District of Columbia,,,TAXON_RANGE_BUILD_CONTRACT_v01
2838104,Halesia carolina,21,15,0,0,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;OKL:Oklahoma;SCA:South Carolina;TEN:Tennessee;VRG:Virginia;WVA:West Virginia,,,MIC:Michigan;MRY:Maryland;NWY:New York;OHI:Ohio;PEN:Pennsylvania;RHO:Rhode I.,,,TAXON_RANGE_BUILD_CONTRACT_v01
2838115,Halesia diptera,8,8,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;SCA:South Carolina;TEX:Texas,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2860379,Ilex aquifolium,44,25,1,0,18,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,ALB:Albania;ALG:Algeria;AUT:Austria;BAL:Baleares;BGM:Belgium;BUL:Bulgaria;COR:Corse;DEN:Denmark;FRA:France;GER:Germany;GRB:Great Britain;GRC:Greece;IRE:Ireland;ITA:Italy;MOR:Morocco;NET:Netherlands;NOR:Norway;POR:Portugal;ROM:Romania;SAR:Sardegna;SIC:Sicilia;SPA:Spain;SWI:Switzerland;TUN:Tunisia;YUG:NW. Balkan Pen.,ALB:Albania;ALG:Algeria;AUT:Austria;BAL:Baleares;BGM:Belgium;BUL:Bulgaria;COR:Corse;DEN:Denmark;FRA:France;GER:Germany;GRB:Great Britain;GRC:Greece;IRE:Ireland;ITA:Italy;MOR:Morocco;NET:Netherlands;NOR:Norway;POR:Portugal;ROM:Romania;SAR:Sardegna;SIC:Sicilia;SPA:Spain;SWI:Switzerland;TUN:Tunisia;YUG:NW. Balkan Pen.,ALB:Albania;ALG:Algeria;AUT:Austria;BAL:Baleares;BGM:Belgium;BUL:Bulgaria;COR:Corse;DEN:Denmark;FRA:France;GER:Germany;GRB:Great Britain;GRC:Greece;IRE:Ireland;ITA:Italy;MOR:Morocco;NET:Netherlands;NOR:Norway;POR:Portugal;ROM:Romania;SAR:Sardegna;SIC:Sicilia;SPA:Spain;SWI:Switzerland;TUN:Tunisia;YUG:NW. Balkan Pen.,ARK:Arkansas;CAL:California;NWJ:New Jersey;ORE:Oregon;VRG:Virginia;WAS:Washington,SWE:Sweden,,TAXON_RANGE_BUILD_CONTRACT_v01
2860502,Ilex cassine,15,15,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ALA:Alabama;BAH:Bahamas;CUB:Cuba;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;NCA:North Carolina;SCA:South Carolina;TEX:Texas,BAH:Bahamas;CUB:Cuba;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2861190,Ilex opaca,27,27,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MAS:Massachusetts;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;PEN:Pennsylvania;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2861645,Ilex vomitoria,14,13,0,0,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CUB:Cuba;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;MXT:Mexico Southeast;NCA:North Carolina;OKL:Oklahoma;SCA:South Carolina;TEX:Texas;VRG:Virginia,CUB:Cuba;MXT:Mexico Southeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2901279,Prunus persica,106,1,0,0,105,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,CHN:China North-Central,CHN:China North-Central,CHN:China North-Central,ALA:Alabama;ARI:Arizona;ARK:Arkansas;CAL:California;CNT:Connecticut;COL:Colorado;DEL:Delaware;FLA:Florida;GEO:Georgia;IDA:Idaho;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWM:New Mexico;NWY:New York;OHI:Ohio;OKL:Oklahoma;ORE:Oregon;PEN:Pennsylvania;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;TEX:Texas;UTA:Utah;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,,,TAXON_RANGE_BUILD_CONTRACT_v01
2915966,Prunus serotina,87,56,0,0,31,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ALA:Alabama;ARI:Arizona;ARK:Arkansas;BRC:British Columbia;CNT:Connecticut;COL:Colorado;DEL:Delaware;ELS:El Salvador;FLA:Florida;GEO:Georgia;GUA:Guatemala;HON:Honduras;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXI:Mexican Pacific Is.;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;NBR:New Brunswick;NCA:North Carolina;NEB:Nebraska;NSC:Nova Scotia;NWH:New Hampshire;NWJ:New Jersey;NWM:New Mexico;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PAN:Panamá;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VER:Vermont;VRG:Virginia;WAS:Washington;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,ELS:El Salvador;GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXI:Mexican Pacific Is.;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;PAN:Panamá,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
