layer,synthetic_species_id,world,orientation,target_fold,support_cells,support_cells_zero_target_fold_plots,support_truth_mass_fraction_zero_target_fold_plots,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,entropy_bias,true_concentration,estimated_concentration,concentration_bias,estimated_total_mass,total_mass_relative_error,cell_bias,cell_relative_bias,cell_rmse,cell_relative_rmse,cell_mass_correlation,ci95_coverage_all_support,ci95_coverage_positive_exposure
A2,SYN027,STRONG,BA,A,147,0,0.0,0.14832392925054133,7.251303769533354,8.477914027594773,4.1267731576090325,4.0995246051206164,-0.027248552488416067,0.0222063331077504,0.022012942317129285,-0.00019339079062111533,94791146.62755066,-0.0520885337244934,-35434.37668332885,0.02494392139130484,236775.71118183114,1.3616759888673098,0.9740255117877625,0.6530612244897959,0.6530612244897959
A1,SYN027,PAIRED_NULL,AB,B,147,0,0.0,0.36347092521944835,103.36891154033341,156.42932711006688,4.1267731576090325,3.91927531858493,-0.20749783902410268,0.022206333107750394,0.03162782974166931,0.009421496633918919,99999999.99999999,-1.1102230246251565e-16,2.534211087389057e-11,0.2795569796002031,1086857.931781755,2.0140969880399413,0.5846138219744508,,
A2,SYN027,PAIRED_NULL,AB,B,147,0,0.0,0.1276802794728331,3.1426697186238575,2.5950167604322503,4.1267731576090325,4.06820389976691,-0.05856925784212219,0.022206333107750394,0.023118461325944244,0.00091212821819385,99436259.86923431,-0.005637401307656886,-3834.9668759569618,-0.05012782224810919,211058.51656177457,1.1277085016181878,0.9795040597409828,0.6938775510204082,0.6938775510204082
A1,SYN027,PAIRED_NULL,BA,A,147,0,0.0,0.4232366270673763,112.7982881261843,171.59885815862802,4.1267731576090325,3.8645439110805357,-0.2622292465284968,0.022206333107750394,0.03126313483817879,0.009056801730428395,100000000.0,0.0,7.602633262167171e-11,0.6756330398574445,1128527.799750286,3.5899268695661117,0.5446062373887209,,
A2,SYN027,PAIRED_NULL,BA,A,147,0,0.0,0.14929149762005997,5.1583241986542765,4.109918079134815,4.1267731576090325,4.092273129215796,-0.034500028393236626,0.022206333107750394,0.02204161205910945,-0.00016472104864094506,98575966.71567088,-0.014240332843291181,-9687.30125393952,0.04938429563546537,259536.21920530658,1.3733788238397913,0.9674589259747661,0.6530612244897959,0.6530612244897959
A1,SYN028,STRONG,AB,B,175,3,0.0006505911127870032,0.37637846418978893,36.40752840484108,50.99601287495175,4.265301771945297,3.6805887721714186,-0.5847129997738785,0.020582186337333497,0.03865455298839021,0.018072366651056715,100000000.0,0.0,0.0,-0.11241995232044515,812615.0326971955,2.3098051899409655,0.8190596525857455,,
A2,SYN028,STRONG,AB,B,175,3,0.0006505911127870032,0.13323289671559022,5.136802737261085,4.085743510990956,4.265301771945297,4.144995426890507,-0.12030634505479032,0.020582186337333497,0.02298007354470178,0.0023978872073682836,97493714.09634337,-0.025062859036566354,-14321.633735180765,-0.19960083067083903,169317.7977484207,0.8077702237851183,0.9852752756392178,0.6685714285714286,0.6802325581395349
A1,SYN028,STRONG,BA,A,175,4,0.014077367536669525,0.38324719575591015,42.159622975639266,59.54865453950424,4.265301771945297,3.699197863699588,-0.5661039082457089,0.020582186337333497,0.03792857585715172,0.01734638951981822,100000000.0,0.0,-2.128737313406808e-11,-0.23581992673027408,821444.176286739,1.5740718092243253,0.8058829961733371,,
A2,SYN028,STRONG,BA,A,175,4,0.014077367536669525,0.16582912432289895,3.80044335871711,2.3913474598849467,4.265301771945297,4.169047697316253,-0.09625407462904434,0.020582186337333497,0.022547973434686255,0.001965787097352758,101251789.98572785,0.012517899857278358,7153.085632730623,-0.0024352595214425067,217368.29864659597,1.2175161815951794,0.9769967985301647,0.6685714285714286,0.6842105263157895
A1,SYN028,PAIRED_NULL,AB,B,175,3,0.0012498133470939341,0.46913867399677356,92.59935368005114,141.13945327221182,4.265301771945297,3.7942878206060886,-0.4710139513392084,0.0205821863373335,0.028337779145720048,0.007755592808386547,99999999.99999999,-3.3306690738754696e-16,-5.32184328351702e-11,-0.19984371408902318,1115942.6027524727,1.7182848608660026,0.42797064801159107,,
A2,SYN028,PAIRED_NULL,AB,B,175,3,0.0012498133470939341,0.1286750507270892,6.478877551938934,8.677782466748232,4.265301771945297,4.174356078483139,-0.09094569346215842,0.0205821863373335,0.0221708376198402,0.0015886512825066985,103284598.60049158,0.03284598600491573,18769.134859951926,0.03737328665778187,195712.6535063514,1.5103296691313814,0.982898603072885,0.6685714285714286,0.6802325581395349
A1,SYN028,PAIRED_NULL,BA,A,175,4,0.009163635937682994,0.4673309940544344,98.23151433287165,148.78743423243066,4.265301771945297,3.828834937949537,-0.4364668339957598,0.0205821863373335,0.028326023391812866,0.007743837054479365,100000000.0,-1.1102230246251565e-16,-2.128737313406808e-11,-0.19277130252668379,1134337.1187389793,1.6614837876963091,0.40800794249972894,,
A2,SYN028,PAIRED_NULL,BA,A,175,4,0.009163635937682994,0.1673630963350902,6.722556386731845,6.448987670315503,4.265301771945297,4.149938255946324,-0.11536351599897277,0.0205821863373335,0.02202096760895693,0.0014387812716234287,96069353.26342028,-0.03930646736579735,-22460.83849474119,-0.18180991642729014,265218.2269092548,1.088193050339442,0.9591681192987509,0.5714285714285714,0.5847953216374269
A1,SYN029,STRONG,AB,B,136,5,0.00133009237160811,0.2933908590599467,25.401143121997915,36.52076745032599,3.6200974773701144,3.2255362660062215,-0.394561211363893,0.043255864980441316,0.058487663274308835,0.015231798293867518,100000000.0,2.220446049250313e-16,1.3695920214933507e-11,-0.42357356712109306,876313.9577907848,1.172195997369705,0.8938014334925681,,
A2,SYN029,STRONG,AB,B,136,5,0.00133009237160811,0.14042864070120772,3.4417962848958092,5.190832958550398,3.6200974773701144,3.5732484462606533,-0.04684903110946115,0.043255864980441316,0.042927235562230305,-0.0003286294182110114,98416807.0628938,-0.015831929371061926,-11641.124537545458,0.2683472235819091,259012.41982317145,2.0689714331155526,0.9872672554166829,0.6397058823529411,0.6641221374045801
A1,SYN029,STRONG,BA,A,136,10,0.020169389017519686,0.330925164802135,24.716731319631375,31.081313306349305,3.6200974773701144,3.062575214007511,-0.5575222633626034,0.043255864980441316,0.07080710730613848,0.027551242325697167,100000000.0,2.220446049250313e-16,2.0543880322400263e-11,-0.4296021564894895,1115707.0231789046,1.2387541257386874,0.8634727395155453,,
A2,SYN029,STRONG,BA,A,136,10,0.020169389017519686,0.17167302755964128,3.880270356908486,4.415162777824517,3.6200974773701144,3.512321210104634,-0.10777626726548029,0.043255864980441316,0.046300898166071414,0.003045033185630097,100277503.72405976,0.0027750372405976886,2040.4685592628855,-0.12428203396309119,268023.1475090165,1.1306298799137307,0.9879189908112411,0.5661764705882353,0.6111111111111112
A1,SYN029,PAIRED_NULL,AB,B,136,5,0.08650015715821542,0.3698310849447028,60.338416545286826,87.84061744499786,3.620097477370115,3.1690563758272603,-0.4510411015428546,0.04325586498044133,0.06979162473667967,0.026535759756238342,100000000.0,0.0,-6.334363099406747e-11,-0.2748801661924909,1457308.3604197025,1.2536448332826469,0.7335073962944586,,
A2,SYN029,PAIRED_NULL,AB,B,136,5,0.08650015715821542,0.24778401413053736,12.117162496454684,14.721812701672215,3.620097477370115,3.5079782748861876,-0.11211920248392726,0.04325586498044133,0.048414327815002496,0.005158462834561166,89200337.2323167,-0.10799662767683293,-79409.28505649477,-0.07250867618612752,587138.1249014132,1.2288342277388127,0.9339193391054885,0.5882352941176471,0.6106870229007634
A1,SYN029,PAIRED_NULL,BA,A,136,10,0.02015352141167677,0.37760642003789896,51.011275338145616,72.80436917799203,3.620097477370115,3.0660533408864885,-0.5540441364836264,0.04325586498044133,0.07747103815899885,0.03421517317855752,100000000.0,0.0,-6.505562102093416e-11,-0.2105906241215336,1417737.05961398,1.898392214983954,0.7841221512990697,,
A2,SYN029,PAIRED_NULL,BA,A,136,10,0.02015352141167677,0.17517469442194517,6.398506719226169,6.268342916164836,3.620097477370115,3.574202224439472,-0.045895252930642894,0.04325586498044133,0.04467262013596319,0.001416755155521858,101970106.63815953,0.0197010663815953,14486.07822176127,0.2700308204590632,333085.82251848775,2.467242869042076,0.9805811540343627,0.5955882352941176,0.6428571428571429
A1,SYN030,STRONG,AB,B,88,0,0.0,0.12767670413949841,4.388768096624812,4.435185495534218,3.54105465081541,3.3949849851356255,-0.1460696656797844,0.040030716828477385,0.04818500092131933,0.008154284092841947,100000000.0,0.0,-1.2964433567090467e-10,-0.1309165660266192,489215.35730381584,0.7566854217299803,0.9754308962030106,,
A2,SYN030,STRONG,AB,B,88,0,0.0,0.09110348308659227,1.7973598927558645,1.352015362222036,3.54105465081541,3.4943729835754795,-0.04668166723993039,0.040030716828477385,0.041392685155779305,0.0013619683273019198,97768908.12959246,-0.02231091870407531,-25353.31670917667,-0.031974097269581864,209092.80775645093,0.9429524050842183,0.9933927412497632,0.7272727272727273,0.7272727272727273
A1,SYN030,STRONG,BA,A,88,0,0.0,0.1537194040590288,6.568147854267649,7.658602127266923,3.54105465081541,3.3400585892262105,-0.20099606158919947,0.040030716828477385,0.04967863894139887,0.009647922112921488,100000000.00000001,2.220446049250313e-16,-1.0583211075175892e-10,-0.24322467979188955,586993.6690751599,0.88455586290337,0.9647926624921379,,
A2,SYN030,STRONG,BA,A,88,0,0.0,0.09555525767496263,2.8911795419854536,3.4865406263661325,3.54105465081541,3.527059554152522,-0.013995096662887896,0.040030716828477385,0.039728378914505494,-0.00030233791397189097,96462406.55159095,-0.03537593448409049,-40199.925550102846,0.003836811488035527,266556.0671012928,0.9217724889031331,0.9897466625900005,0.7727272727272727,0.7727272727272727
A1,SYN030,PAIRED_NULL,AB,B,88,0,0.0,0.15004595158733486,6.678977333174122,6.2342594060633285,3.5410546508154095,3.5198239524108503,-0.021230698404559156,0.040030716828477385,0.039393818568830306,-0.0006368982596470785,100000000.0,0.0,-9.657180106098002e-11,-0.045027085240013504,674896.010480872,1.0115503630543323,0.9293627266470835,,
A2,SYN030,PAIRED_NULL,AB,B,88,0,0.0,0.09575297826788183,2.583655964859586,2.960423383217637,3.5410546508154095,3.52784506269061,-0.013209588124799332,0.040030716828477385,0.03955707904107919,-0.00047363778739819423,100076672.11353137,0.0007667211353137304,871.2740174017262,0.004212090382692693,235876.68201017624,1.0713718138742327,0.9914242528387314,0.7045454545454546,0.7045454545454546
A1,SYN030,PAIRED_NULL,BA,A,88,0,0.0,0.18274573900381091,9.707574472940529,9.703012194393423,3.5410546508154095,3.4983099372686306,-0.04274471354677889,0.040030716828477385,0.04056848362799164,0.0005377667995142554,99999999.99999999,-1.1102230246251565e-16,-1.1376951905814084e-10,0.06599572693367539,776330.4983632539,1.312227361339841,0.9083943795283501,,
A2,SYN030,PAIRED_NULL,BA,A,88,0,0.0,0.12065846199989172,3.4639281553572348,0.21427314977600798,3.5410546508154095,3.4700626925927436,-0.07099195822266591,0.040030716828477385,0.04341678104108125,0.003386064212603866,99773018.97076453,-0.0022698102923546237,-2579.329877675868,0.010525620628233727,406449.22435100767,1.2188476538831272,0.9774011931525812,0.6477272727272727,0.6477272727272727
A1,SYN031,STRONG,AB,B,87,1,0.00038648257999278416,0.20034375531659734,9.42389215585165,11.402179704791735,3.2368497858329914,2.955717262101139,-0.2811325237318525,0.06287990265189353,0.09309754878953504,0.03021764613764151,100000000.0,-1.1102230246251565e-16,-1.3213808080930819e-10,-0.27310177769483346,1167215.3150262302,1.1185192912651132,0.9353388094560418,,
A2,SYN031,STRONG,AB,B,87,1,0.00038648257999278416,0.10176154398034053,1.1561327179066374,0.9393793544088042,3.2368497858329914,3.185513824350065,-0.05133596148292652,0.06287990265189353,0.06493297208982156,0.0020530694379280318,98771671.69198106,-0.012283283080189555,-14118.716184125891,-0.1668692482697068,240253.25503631635,0.7363433686410716,0.9951917125821703,0.6666666666666666,0.6744186046511628
A1,SYN031,STRONG,BA,A,87,0,0.0,0.22153251742557753,8.678202674196815,7.5380403979147905,3.2368497858329914,2.8680902738661294,-0.3687595119668621,0.06287990265189353,0.090728759765625,0.027848857113731473,100000000.0,-1.1102230246251565e-16,-1.2962912990786562e-10,-0.4253205957598974,1031253.3779392063,1.216355588978329,0.9510329341372216,,
A2,SYN031,STRONG,BA,A,87,0,0.0,0.12711920457250744,3.428279608848832,2.442385465343461,3.2368497858329914,3.1170044701687036,-0.1198453156642878,0.06287990265189353,0.07117708120884608,0.008297178556952556,99904784.50952758,-0.0009521549047243338,-1094.4309249705711,-0.07523506838090983,438890.8218868884,1.195687187350555,0.987586172094751,0.6091954022988506,0.6091954022988506
A1,SYN031,PAIRED_NULL,AB,B,87,1,0.00029464941139841085,0.20913561626372423,9.693642601212883,12.780342772003142,3.2368497858329905,3.108371755085654,-0.12847803074733655,0.0628799026518935,0.06990861304012345,0.007028710388229956,100000000.0,2.220446049250313e-16,6.958157166667369e-11,0.11281940687739045,1021383.6515226025,1.6012446687511905,0.919225453805021,,
A2,SYN031,PAIRED_NULL,AB,B,87,1,0.00029464941139841085,0.10385246188660015,1.975127962692237,0.08372923926855787,3.2368497858329905,3.201711464562165,-0.03513832127082539,0.0628799026518935,0.06438015302421017,0.0015002503723166721,96997043.31264025,-0.03002956687359737,-34516.74353287079,-0.0013184700225009989,271716.1240303688,0.9910559616200266,0.9938806964552472,0.7011494252873564,0.7093023255813954
A1,SYN031,PAIRED_NULL,BA,A,87,0,0.0,0.1947810641341768,6.658494218876399,5.062337368242317,3.2368497858329905,3.1419111918221865,-0.09493859401080407,0.0628799026518935,0.06813461224299282,0.005254709591099319,100000000.0,2.220446049250313e-16,3.7467000128208905e-11,-0.07513754924293718,862735.8388932034,1.3186811943014891,0.9411700088631149,,
A2,SYN031,PAIRED_NULL,BA,A,87,0,0.0,0.1345267660921183,4.073038815024049,4.354650609384906,3.2368497858329905,3.1606687746922795,-0.07618101114071107,0.0628799026518935,0.06602094961166471,0.0031410469597712154,99161187.68797196,-0.008388123120280255,-9641.52082790825,-0.09726544092754041,437021.76085584547,1.0243027818948003,0.9844052522822048,0.6206896551724138,0.6206896551724138
A1,SYN032,STRONG,AB,B,169,1,0.00011994882263896969,0.18359511120297128,8.868192484977179,11.95448206129178,4.086108800752694,3.938295061705502,-0.14781373904719164,0.026087011107244054,0.02823786673611084,0.002150855628866785,99999999.99999999,-1.1102230246251565e-16,-1.1021568930360692e-11,-0.3237537884666942,361527.0270520454,1.0853119872501737,0.9492321786418639,,
A2,SYN032,STRONG,AB,B,169,1,0.00011994882263896969,0.13297434395838237,3.6999187331634977,4.469225469834892,4.086108800752694,4.024780791477872,-0.061328009274821405,0.026087011107244054,0.026780186356149878,0.0006931752489058238,96676203.86552478,-0.03323796134475221,-19667.4327483741,0.021685538802935438,180171.99074133128,1.6895680069297525,0.9864761829976667,0.6568047337278107,0.6607142857142857
A1,SYN032,STRONG,BA,A,169,3,0.00031741924432528954,0.22602529513708394,12.311960104257716,14.223821861528853,4.086108800752694,3.905911566974312,-0.1801972337783817,0.026087011107244054,0.030128451244427378,0.004041440137183324,100000000.0,0.0,3.4442402907377165e-11,-0.10362684923463791,568226.3396973925,3.111490690740422,0.8807084706468953,,
A2,SYN032,STRONG,BA,A,169,3,0.00031741924432528954,0.15455358702719552,3.9297464248538883,4.737286100206879,4.086108800752694,4.006952088601369,-0.0791567121513248,0.026087011107244054,0.028034123942402827,0.0019471128351587728,103705013.96768329,0.037050139676832794,21923.159572090408,0.1684183512604271,255969.37976006579,2.047030392053915,0.9783104119548532,0.6272189349112426,0.6385542168674698
A1,SYN032,PAIRED_NULL,AB,B,169,1,0.04956147515043944,0.4087952781049281,56.56154627939756,80.16683186975162,4.086108800752694,3.842950121125769,-0.24315867962692472,0.026087011107244058,0.03426336361254257,0.008176352505298513,99999999.99999999,0.0,-1.9287745628131213e-11,0.13420839618212407,1214575.687362823,2.03894254428488,0.4931875958933554,,
A2,SYN032,PAIRED_NULL,AB,B,169,1,0.04956147515043944,0.20824186368537398,3.5240318498306276,1.7374870842575834,4.086108800752694,3.983411869272513,-0.10269693148018089,0.026087011107244058,0.02867654736873919,0.002589536261495131,94292709.46101202,-0.057072905389879636,-33770.94993484002,-0.08504080414296442,428867.50676416437,1.5316440723480749,0.923548782487996,0.591715976331361,0.5952380952380952
A1,SYN032,PAIRED_NULL,BA,A,169,3,0.08600908941150597,0.4501339230795745,60.40579726840615,83.60489755427562,4.086108800752694,3.6859770894946644,-0.4001317112580294,0.026087011107244058,0.041174521065597006,0.015087509958352948,100000000.00000001,2.220446049250313e-16,4.408627572144277e-11,0.08525155580171526,1368270.7363369756,2.9443888195873846,0.446010291208264,,
A2,SYN032,PAIRED_NULL,BA,A,169,3,0.08600908941150597,0.26655411304127996,11.657297132476337,13.392359748773364,4.086108800752694,4.005133939433705,-0.0809748613189889,0.026087011107244058,0.02600508291638999,-8.192819085406713e-05,90260698.86342454,-0.09739301136575451,-57629.00080813873,-0.11296754148000797,615506.2561871363,1.6524781935538893,0.8308107783739151,0.5562130177514792,0.5662650602409639
A1,SYN033,STRONG,AB,B,148,0,0.0,0.30135403080583645,40.82517602741579,58.471520467858895,4.387215334968985,4.0219873782123665,-0.3652279567566188,0.015946368572872266,0.02622421272744296,0.010277844154570694,100000000.0,2.220446049250313e-16,1.0068352158005174e-10,0.2203529329455983,752320.4261094456,3.625187358598195,0.7581321872182224,,
A2,SYN033,STRONG,AB,B,148,0,0.0,0.12941487118056116,2.705664402886403,1.7632716094626533,4.387215334968985,4.326183994652899,-0.06103134031608626,0.015946368572872266,0.017039105236262894,0.0010927366633906276,100863173.69119638,0.00863173691196395,5832.254670245954,0.03350817147885762,225701.2049440751,1.2710150413166998,0.9636762710168969,0.7432432432432432,0.7432432432432432
