layer,model,world,orientation,replicate,split_seed,n_species,n_train,n_calibration,n_test,world0_gamma,latent_truth_geometry_gain_pct,predictive_set_gain_pct,observed_map_error_gain_pct,geometry_latent_truth_coverage,geometry_observed_map_coverage,world0_latent_truth_coverage,world0_observed_map_coverage,world0_set_diameter,geometry_set_diameter,world0_latent_truth_error,geometry_latent_truth_error,world0_observed_map_error,geometry_observed_map_error,world0_support_dispersion,geometry_support_dispersion,observation_regime
D2,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,8.042546805519779,-7.353396330716159,8.189621187025164,1.0,1.0,0.9375,0.9375,436.36487417494067,468.45251282105494,149.86326204844002,137.81043905391547,149.68955152191575,137.430544295714,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,2.0597005733731244,-1.7160935102658428,2.0408316538926567,0.875,0.875,0.875,0.875,381.47332060667463,388.0197595050014,136.34776979371424,133.53941399749164,137.09333671223715,134.29549250123617,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,3.911609340432365,-1.6320986341120511,3.8771502698406763,0.8125,0.8125,0.875,0.875,427.19514138794005,434.16738745552567,154.97802372884843,148.9158888770533,153.5255940004527,147.57317601838966,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,2.614214882641581,-17.525923537137636,2.1783830084904263,1.0,1.0,1.0,1.0,409.611196330069,481.3993413984316,139.3444465904019,135.70168332950107,139.07567144932193,136.04607065352593,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.722757473128269,-8.347561445895181,2.5016896450799164,0.875,0.875,0.875,0.875,409.611196330069,443.80374263298785,155.02208925727314,150.80121373702116,155.18574548388878,151.30347975847826,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,5.632150786590933,-13.073676072164591,5.104770023892197,1.0,1.0,0.9375,0.9375,427.19514138794005,483.04525036902487,147.40060915135567,139.09878458359776,146.62960507795464,139.1445009517837,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.2011879447996634,-3.191562878088451,2.2836712394237124,0.8125,0.8125,0.875,0.875,373.8725503922028,385.8049279218829,137.14656858433983,134.12771484995494,137.5716350500526,134.4299511868096,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.864177848419005,1.2359004143669443,4.920010180756635,0.8125,0.8125,0.875,0.875,436.36487417494067,430.9718388868608,153.92220825068472,146.43515829315754,154.07104301246932,146.4907320106579,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.214742493580091,-9.605792823984501,4.34349284400615,1.0,1.0,1.0,1.0,400.3392736903176,438.7950349140538,139.4398497745219,133.56281917309087,138.84087084865837,132.81032755879107,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,2.998299101922812,-7.445706292685106,3.1031830976061436,0.875,0.875,0.875,0.875,401.13448322489955,431.0017786845058,154.6977990679353,150.05949634778705,154.59757274195806,149.80012699532026,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,8.042546805519779,-7.353396330716159,8.189621187025164,1.0,1.0,0.9375,0.9375,436.36487417494067,468.45251282105494,149.86326204844002,137.81043905391547,149.68955152191575,137.430544295714,0.0,0.0,O2
D2,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,2.0597005733731244,-1.7160935102658428,2.0408316538926567,0.875,0.875,0.875,0.875,381.47332060667463,388.0197595050014,136.34776979371424,133.53941399749164,137.09333671223715,134.29549250123617,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,3.911609340432365,-1.6320986341120511,3.8771502698406763,0.8125,0.8125,0.875,0.875,427.19514138794005,434.16738745552567,154.97802372884843,148.9158888770533,153.5255940004527,147.57317601838966,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,2.614214882641581,-17.525923537137636,2.1783830084904263,1.0,1.0,1.0,1.0,409.611196330069,481.3993413984316,139.3444465904019,135.70168332950107,139.07567144932193,136.04607065352593,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.722757473128269,-8.347561445895181,2.5016896450799164,0.875,0.875,0.875,0.875,409.611196330069,443.80374263298785,155.02208925727314,150.80121373702116,155.18574548388878,151.30347975847826,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,5.632150786590933,-13.073676072164591,5.104770023892197,1.0,1.0,0.9375,0.9375,427.19514138794005,483.04525036902487,147.40060915135567,139.09878458359776,146.62960507795464,139.1445009517837,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.2011879447996634,-3.191562878088451,2.2836712394237124,0.8125,0.8125,0.875,0.875,373.8725503922028,385.8049279218829,137.14656858433983,134.12771484995494,137.5716350500526,134.4299511868096,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.864177848419005,1.2359004143669443,4.920010180756635,0.8125,0.8125,0.875,0.875,436.36487417494067,430.9718388868608,153.92220825068472,146.43515829315754,154.07104301246932,146.4907320106579,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.214742493580091,-9.605792823984501,4.34349284400615,1.0,1.0,1.0,1.0,400.3392736903176,438.7950349140538,139.4398497745219,133.56281917309087,138.84087084865837,132.81032755879107,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,2.998299101922812,-7.445706292685106,3.1031830976061436,0.875,0.875,0.875,0.875,401.13448322489955,431.0017786845058,154.6977990679353,150.05949634778705,154.59757274195806,149.80012699532026,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,8.042546805519779,-7.353396330716159,8.189621187025164,1.0,1.0,0.9375,0.9375,436.36487417494067,468.45251282105494,149.86326204844002,137.81043905391547,149.68955152191575,137.430544295714,0.0,0.0,O3
D2,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-29.15913898491886,-12.748656676507203,-27.17977894843418,1.0,1.0,1.0,1.0,136.31360687929245,153.69176062369715,23.426751395395,30.257790394429648,23.645100306311676,30.071786301702723,0.0,0.0,O1
D2,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-18.469556090311308,-11.85394539472599,-18.560855238364365,0.9375,0.9375,1.0,0.9375,126.29963833872664,141.2711285011357,25.845877397197427,30.619496220105898,26.238164562522783,31.108192304176455,0.0,0.0,O1
D2,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-21.721610633122747,2.7280043244029475,-19.462948456431548,0.9375,0.9375,1.0,1.0,140.44379083045294,136.61247814324275,25.456036586962657,30.985497737007954,25.76467747630223,30.77924337348076,0.0,0.0,O1
D2,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-8.970823426601479,0.739830301908156,-9.6880395841639,1.0,1.0,1.0,1.0,140.44379083045294,139.40474510874074,23.369301987675275,25.465720805018893,23.528105030349245,25.807517159093138,0.0,0.0,O1
D2,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-27.880637323251605,8.291006422386673,-27.908459994482747,1.0,1.0,1.0,1.0,123.4427045793879,113.20806201474304,21.994384324214906,28.126558849131367,22.19186944760628,28.385278454419318,0.0,0.0,O1
D2,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-27.52822826632834,-24.799674183341672,-27.61281433051563,1.0,1.0,1.0,1.0,128.0198611248002,159.76836957371714,25.82183633546108,32.93013038444452,26.555309539304368,33.88797785728619,0.0,0.0,O1
D2,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-7.502031787003173,20.175343774677046,-4.930412121562742,0.8125,0.8125,1.0,1.0,132.4915036406968,105.76088730894747,36.367505331047425,39.09580714112268,36.380843754331195,38.17456928472154,0.0,0.0,O1
D2,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-31.42048437319292,9.495992877315741,-32.20483611423251,0.8125,0.75,0.9375,0.9375,112.67936844647573,101.97934364459404,30.177926955736332,39.65997777901704,29.76411133125883,39.34959460634845,0.0,0.0,O1
D2,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-22.706265246435986,-11.857118854959873,-23.099556505048458,1.0,1.0,1.0,1.0,128.0198611248002,143.19932821632233,24.62559854036167,30.217152263458658,24.298635394339478,29.91151240721063,0.0,0.0,O1
D2,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-29.741757664685796,-14.281956078679235,-28.23883113091826,1.0,1.0,0.9375,0.9375,109.12063667426783,124.7051980768619,25.568675283339743,33.173248724181065,25.355681369479257,32.51582941350021,0.0,0.0,O1
D2,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-29.15913898491886,-12.748656676507203,-27.17977894843418,1.0,1.0,1.0,1.0,136.31360687929245,153.69176062369715,23.426751395395,30.257790394429648,23.645100306311676,30.071786301702723,0.0,0.0,O2
D2,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-18.469556090311308,-11.85394539472599,-18.560855238364365,0.9375,0.9375,1.0,0.9375,126.29963833872664,141.2711285011357,25.845877397197427,30.619496220105898,26.238164562522783,31.108192304176455,0.0,0.0,O2
D2,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-21.721610633122747,2.7280043244029475,-19.462948456431548,0.9375,0.9375,1.0,1.0,140.44379083045294,136.61247814324275,25.456036586962657,30.985497737007954,25.76467747630223,30.77924337348076,0.0,0.0,O2
D2,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-8.970823426601479,0.739830301908156,-9.6880395841639,1.0,1.0,1.0,1.0,140.44379083045294,139.40474510874074,23.369301987675275,25.465720805018893,23.528105030349245,25.807517159093138,0.0,0.0,O2
D2,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-27.880637323251605,8.291006422386673,-27.908459994482747,1.0,1.0,1.0,1.0,123.4427045793879,113.20806201474304,21.994384324214906,28.126558849131367,22.19186944760628,28.385278454419318,0.0,0.0,O2
D2,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-27.52822826632834,-24.799674183341672,-27.61281433051563,1.0,1.0,1.0,1.0,128.0198611248002,159.76836957371714,25.82183633546108,32.93013038444452,26.555309539304368,33.88797785728619,0.0,0.0,O2
D2,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-7.502031787003173,20.175343774677046,-4.930412121562742,0.8125,0.8125,1.0,1.0,132.4915036406968,105.76088730894747,36.367505331047425,39.09580714112268,36.380843754331195,38.17456928472154,0.0,0.0,O2
D2,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-31.42048437319292,9.495992877315741,-32.20483611423251,0.8125,0.75,0.9375,0.9375,112.67936844647573,101.97934364459404,30.177926955736332,39.65997777901704,29.76411133125883,39.34959460634845,0.0,0.0,O2
D2,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-22.706265246435986,-11.857118854959873,-23.099556505048458,1.0,1.0,1.0,1.0,128.0198611248002,143.19932821632233,24.62559854036167,30.217152263458658,24.298635394339478,29.91151240721063,0.0,0.0,O2
D2,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-29.741757664685796,-14.281956078679235,-28.23883113091826,1.0,1.0,0.9375,0.9375,109.12063667426783,124.7051980768619,25.568675283339743,33.173248724181065,25.355681369479257,32.51582941350021,0.0,0.0,O2
D2,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-29.15913898491886,-12.748656676507203,-27.17977894843418,1.0,1.0,1.0,1.0,136.31360687929245,153.69176062369715,23.426751395395,30.257790394429648,23.645100306311676,30.071786301702723,0.0,0.0,O3
D2,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-18.469556090311308,-11.85394539472599,-18.560855238364365,0.9375,0.9375,1.0,0.9375,126.29963833872664,141.2711285011357,25.845877397197427,30.619496220105898,26.238164562522783,31.108192304176455,0.0,0.0,O3
D2,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-21.721610633122747,2.7280043244029475,-19.462948456431548,0.9375,0.9375,1.0,1.0,140.44379083045294,136.61247814324275,25.456036586962657,30.985497737007954,25.76467747630223,30.77924337348076,0.0,0.0,O3
D2,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-8.970823426601479,0.739830301908156,-9.6880395841639,1.0,1.0,1.0,1.0,140.44379083045294,139.40474510874074,23.369301987675275,25.465720805018893,23.528105030349245,25.807517159093138,0.0,0.0,O3
D2,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-27.880637323251605,8.291006422386673,-27.908459994482747,1.0,1.0,1.0,1.0,123.4427045793879,113.20806201474304,21.994384324214906,28.126558849131367,22.19186944760628,28.385278454419318,0.0,0.0,O3
D2,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-27.52822826632834,-24.799674183341672,-27.61281433051563,1.0,1.0,1.0,1.0,128.0198611248002,159.76836957371714,25.82183633546108,32.93013038444452,26.555309539304368,33.88797785728619,0.0,0.0,O3
D2,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-7.502031787003173,20.175343774677046,-4.930412121562742,0.8125,0.8125,1.0,1.0,132.4915036406968,105.76088730894747,36.367505331047425,39.09580714112268,36.380843754331195,38.17456928472154,0.0,0.0,O3
D2,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-31.42048437319292,9.495992877315741,-32.20483611423251,0.8125,0.75,0.9375,0.9375,112.67936844647573,101.97934364459404,30.177926955736332,39.65997777901704,29.76411133125883,39.34959460634845,0.0,0.0,O3
D2,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-22.706265246435986,-11.857118854959873,-23.099556505048458,1.0,1.0,1.0,1.0,128.0198611248002,143.19932821632233,24.62559854036167,30.217152263458658,24.298635394339478,29.91151240721063,0.0,0.0,O3
D2,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-29.741757664685796,-14.281956078679235,-28.23883113091826,1.0,1.0,0.9375,0.9375,109.12063667426783,124.7051980768619,25.568675283339743,33.173248724181065,25.355681369479257,32.51582941350021,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,-0.96936155898577,0.8792883629510454,-0.96936155898577,0.875,0.875,0.875,0.875,383.30003608181306,379.9297234693585,136.34776979371424,137.6694726606289,136.34776979371424,137.6694726606289,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,-0.14866124110542014,-0.7839064958488658,-0.14866124110542014,0.875,0.875,0.875,0.875,418.0480013186154,421.32510675671836,154.97802372884843,155.2084159823644,154.97802372884843,155.2084159823644,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,-0.01566896917837957,0.9112423325150336,-0.01566896917837957,1.0,1.0,1.0,1.0,415.0194590251857,411.23762602637333,139.3444465904019,139.36628042878993,139.3444465904019,139.36628042878993,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,-0.7779324541740463,0.8946975552266948,-0.7779324541740463,0.9375,0.9375,0.875,0.875,408.56988941988345,404.91442460785134,155.02208925727314,156.22805640074412,155.02208925727314,156.22805640074412,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,0.06466159133298949,-0.6623503740392976,0.06466159133298949,0.9375,0.9375,0.9375,0.9375,418.0480013186154,420.81694381901303,147.40060915135567,147.30529757184388,147.40060915135567,147.30529757184388,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,-1.0206820556436726,0.06623253940572346,-1.0206820556436726,0.875,0.875,0.875,0.875,371.80771022747143,371.5614525392815,137.14656858433983,138.54639899981123,137.14656858433983,138.54639899981123,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,0.019277240869708768,0.3119983276782641,0.019277240869708768,0.875,0.875,0.875,0.875,436.6110408873522,435.248821741325,153.92220825068472,153.89253629584826,153.92220825068472,153.89253629584826,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,0.05496049152779625,1.0755273454062941,0.05496049152779625,1.0,1.0,1.0,1.0,408.7471394311189,404.35095217297123,139.4398497745219,139.3632129477002,139.4398497745219,139.3632129477002,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,-1.1695943422801303,1.1906974650056497,-1.1695943422801303,0.875,0.875,0.875,0.875,405.8480245701525,401.0156024298202,154.6977990679353,156.50713577346576,154.6977990679353,156.50713577346576,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,-0.8029733448810937,3.479648478853776,-0.8029733448810937,0.9375,0.9375,0.9375,0.9375,436.6110408873522,421.4185114446078,149.86326204844002,151.0666240964583,149.86326204844002,151.0666240964583,0.0,0.0,O1
D2_A0_REF,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,-0.96936155898577,0.8792883629510454,-0.96936155898577,0.875,0.875,0.875,0.875,383.30003608181306,379.9297234693585,136.34776979371424,137.6694726606289,136.34776979371424,137.6694726606289,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,-0.14866124110542014,-0.7839064958488658,-0.14866124110542014,0.875,0.875,0.875,0.875,418.0480013186154,421.32510675671836,154.97802372884843,155.2084159823644,154.97802372884843,155.2084159823644,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,-0.01566896917837957,0.9112423325150336,-0.01566896917837957,1.0,1.0,1.0,1.0,415.0194590251857,411.23762602637333,139.3444465904019,139.36628042878993,139.3444465904019,139.36628042878993,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,-0.7779324541740463,0.8946975552266948,-0.7779324541740463,0.9375,0.9375,0.875,0.875,408.56988941988345,404.91442460785134,155.02208925727314,156.22805640074412,155.02208925727314,156.22805640074412,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,0.06466159133298949,-0.6623503740392976,0.06466159133298949,0.9375,0.9375,0.9375,0.9375,418.0480013186154,420.81694381901303,147.40060915135567,147.30529757184388,147.40060915135567,147.30529757184388,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,-1.0206820556436726,0.06623253940572346,-1.0206820556436726,0.875,0.875,0.875,0.875,371.80771022747143,371.5614525392815,137.14656858433983,138.54639899981123,137.14656858433983,138.54639899981123,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,0.019277240869708768,0.3119983276782641,0.019277240869708768,0.875,0.875,0.875,0.875,436.6110408873522,435.248821741325,153.92220825068472,153.89253629584826,153.92220825068472,153.89253629584826,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,0.05496049152779625,1.0755273454062941,0.05496049152779625,1.0,1.0,1.0,1.0,408.7471394311189,404.35095217297123,139.4398497745219,139.3632129477002,139.4398497745219,139.3632129477002,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,-1.1695943422801303,1.1906974650056497,-1.1695943422801303,0.875,0.875,0.875,0.875,405.8480245701525,401.0156024298202,154.6977990679353,156.50713577346576,154.6977990679353,156.50713577346576,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,-0.8029733448810937,3.479648478853776,-0.8029733448810937,0.9375,0.9375,0.9375,0.9375,436.6110408873522,421.4185114446078,149.86326204844002,151.0666240964583,149.86326204844002,151.0666240964583,0.0,0.0,O2
D2_A0_REF,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,-0.96936155898577,0.8792883629510454,-0.96936155898577,0.875,0.875,0.875,0.875,383.30003608181306,379.9297234693585,136.34776979371424,137.6694726606289,136.34776979371424,137.6694726606289,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,-0.14866124110542014,-0.7839064958488658,-0.14866124110542014,0.875,0.875,0.875,0.875,418.0480013186154,421.32510675671836,154.97802372884843,155.2084159823644,154.97802372884843,155.2084159823644,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,-0.01566896917837957,0.9112423325150336,-0.01566896917837957,1.0,1.0,1.0,1.0,415.0194590251857,411.23762602637333,139.3444465904019,139.36628042878993,139.3444465904019,139.36628042878993,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,-0.7779324541740463,0.8946975552266948,-0.7779324541740463,0.9375,0.9375,0.875,0.875,408.56988941988345,404.91442460785134,155.02208925727314,156.22805640074412,155.02208925727314,156.22805640074412,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,0.06466159133298949,-0.6623503740392976,0.06466159133298949,0.9375,0.9375,0.9375,0.9375,418.0480013186154,420.81694381901303,147.40060915135567,147.30529757184388,147.40060915135567,147.30529757184388,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,-1.0206820556436726,0.06623253940572346,-1.0206820556436726,0.875,0.875,0.875,0.875,371.80771022747143,371.5614525392815,137.14656858433983,138.54639899981123,137.14656858433983,138.54639899981123,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,0.019277240869708768,0.3119983276782641,0.019277240869708768,0.875,0.875,0.875,0.875,436.6110408873522,435.248821741325,153.92220825068472,153.89253629584826,153.92220825068472,153.89253629584826,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,0.05496049152779625,1.0755273454062941,0.05496049152779625,1.0,1.0,1.0,1.0,408.7471394311189,404.35095217297123,139.4398497745219,139.3632129477002,139.4398497745219,139.3632129477002,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,-1.1695943422801303,1.1906974650056497,-1.1695943422801303,0.875,0.875,0.875,0.875,405.8480245701525,401.0156024298202,154.6977990679353,156.50713577346576,154.6977990679353,156.50713577346576,0.0,0.0,O3
D2_A0_REF,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,-0.8029733448810937,3.479648478853776,-0.8029733448810937,0.9375,0.9375,0.9375,0.9375,436.6110408873522,421.4185114446078,149.86326204844002,151.0666240964583,149.86326204844002,151.0666240964583,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,1.9587951622241089,-0.4188169000189626,1.9587951622241089,1.0,1.0,1.0,1.0,125.97167395856837,126.49926461834364,23.426751395395,22.967869322395735,23.426751395395,22.967869322395735,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,4.49537220164956,-0.8085675698278061,4.49537220164956,1.0,1.0,1.0,1.0,125.97167395856837,126.99024006136658,25.845877397197427,24.684009009411387,25.845877397197427,24.684009009411387,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-1.383845316566491,15.994696242406201,-1.383845316566491,1.0,1.0,1.0,1.0,150.02881335357338,126.03216038158277,25.456036586962657,25.808308757054792,25.456036586962657,25.808308757054792,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,7.053392105170496,8.338996279682325,7.053392105170496,1.0,1.0,1.0,1.0,150.02881335357338,137.51791618956736,23.369301987675275,21.720973486243135,23.369301987675275,21.720973486243135,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-4.127548292524906,17.074359248316046,-4.127548292524906,1.0,1.0,1.0,1.0,117.68498311024292,97.59102631267999,21.994384324214906,22.902213158840404,21.994384324214906,22.902213158840404,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,2.3968501449510806,-0.8853900837957017,2.3968501449510806,1.0,1.0,1.0,1.0,141.76946136039024,143.0246741131257,25.82183633546108,25.20292561382555,25.82183633546108,25.20292561382555,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,11.665766104190853,24.665908696862907,11.665766104190853,0.75,0.75,1.0,1.0,134.52602084533342,101.34395537010072,36.367505331047425,32.124957221198294,36.367505331047425,32.124957221198294,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,1.2320472457854523,13.630757238080058,1.2320472457854523,0.8125,0.8125,0.9375,0.9375,118.09545354516355,101.9981489632127,30.177926955736332,29.806120637843037,30.177926955736332,29.806120637843037,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,16.416857580364752,-5.128856365222878,16.416857580364752,1.0,1.0,1.0,1.0,134.52602084533342,141.42566722834036,29.453607181298842,24.618250438064926,29.453607181298842,24.618250438064926,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,5.539750454202013,-4.6647783401022505,5.539750454202013,1.0,1.0,0.9375,0.9375,108.70050863578048,113.77114641820334,25.568675283339743,24.152234478197492,25.568675283339743,24.152234478197492,0.0,0.0,O1
D2_A0_REF,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,1.9587951622241089,-0.4188169000189626,1.9587951622241089,1.0,1.0,1.0,1.0,125.97167395856837,126.49926461834364,23.426751395395,22.967869322395735,23.426751395395,22.967869322395735,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,4.49537220164956,-0.8085675698278061,4.49537220164956,1.0,1.0,1.0,1.0,125.97167395856837,126.99024006136658,25.845877397197427,24.684009009411387,25.845877397197427,24.684009009411387,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-1.383845316566491,15.994696242406201,-1.383845316566491,1.0,1.0,1.0,1.0,150.02881335357338,126.03216038158277,25.456036586962657,25.808308757054792,25.456036586962657,25.808308757054792,0.0,0.0,O2
