synthetic_species_id,world,orientation,target_fold,D3_support_cells,legal_target_fold_plots_in_support,plots_per_occupied_cell,target_fold_TI_sum_in_support,kish_effective_plot_information,mean_expected_total_tree_count,latent_concentration_D3,two_panel_plot_fraction,three_panel_plot_fraction,dominant_panel_role,E1_hellinger,E4_hellinger,E0_test_appearance_count,E5_test_appearance_count,individual_gain_missing_semantics,E0_individual_gain_pp_mean_over_test_appearances,E5_individual_gain_pp_mean_over_MC_and_test_appearances,E5_minus_E0_individual_gain_pp
SYN057,PAIRED_NULL,AB,B,162,3183,19.64814814814815,23485705.563051354,2224.490065772088,2339.590087890625,0.028299972640961374,0.0,1.0,3_PANEL,0.13783967300707503,0.007554332292391034,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN057,PAIRED_NULL,BA,A,162,2049,12.648148148148149,23260279.45389993,1336.238704107553,1658.6700439453125,0.028299972640961374,1.0,0.0,2_PANEL,0.15076965598128655,0.010718970166268436,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN058,STRONG,AB,B,66,3286,49.78787878787879,27624899.79571779,2562.6047766332163,1804.719970703125,0.05060698277862012,0.0,1.0,3_PANEL,0.07382895785885386,0.005576509818826382,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN058,STRONG,BA,A,66,2185,33.10606060606061,27455624.749430526,1687.040405057012,1218.7449951171875,0.05060698277862012,1.0,0.0,2_PANEL,0.08981962239962869,0.007079488584412199,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN058,PAIRED_NULL,AB,B,66,3286,49.78787878787879,27624899.79571779,2562.6047766332163,2433.27490234375,0.05627989528278869,0.0,1.0,3_PANEL,0.10461599625332962,0.006313367914652119,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN058,PAIRED_NULL,BA,A,66,2185,33.10606060606061,27455624.749430526,1687.040405057012,1353.60498046875,0.05627989528278869,1.0,0.0,2_PANEL,0.09323033826258872,0.007396934900085058,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN059,STRONG,AB,B,122,3616,29.639344262295083,20519403.377080344,2754.692753908323,2762.2099609375,0.030325619078683884,0.0,1.0,3_PANEL,0.09752128374655687,0.005347859867362245,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN059,STRONG,BA,A,122,2373,19.450819672131146,20380563.952096023,1805.9637228143724,1833.0350341796875,0.030325619078683884,1.0,0.0,2_PANEL,0.11792172251414583,0.007308976049155573,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN059,PAIRED_NULL,AB,B,122,3616,29.639344262295083,20519403.377080344,2754.692753908323,2783.1298828125,0.03223241062775932,0.0,1.0,3_PANEL,0.09952854836944645,0.005714172587397167,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN059,PAIRED_NULL,BA,A,122,2373,19.450819672131146,20380563.952096023,1805.9637228143724,1925.2049560546875,0.03223241062775932,1.0,0.0,2_PANEL,0.12664205366827735,0.007872118484708635,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN060,STRONG,AB,B,140,5547,39.621428571428574,54473809.269104354,4649.5433773150135,1644.6199951171875,0.022947172127903676,0.0,1.0,3_PANEL,0.11396162216544012,0.007538882068341749,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,15.619017042257635,2.092287571681978,-13.526729470575656
SYN060,STRONG,BA,A,140,3667,26.192857142857143,54186315.032913595,3105.426022766706,1112.35498046875,0.022947172127903676,1.0,0.0,2_PANEL,0.14095405588369192,0.00972107455841472,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,15.619017042257635,-7.53135939923639,-23.150376441494025
SYN060,PAIRED_NULL,AB,B,140,5547,39.621428571428574,54473809.269104354,4649.5433773150135,1662.5250244140625,0.02294717212790367,0.0,1.0,3_PANEL,0.11482170198311693,0.008272547914255546,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.24396082339321862,1.6988811994462096,1.9428420228394283
SYN060,PAIRED_NULL,BA,A,140,3667,26.192857142857143,54186315.032913595,3105.426022766706,1111.2149658203125,0.02294717212790367,1.0,0.0,2_PANEL,0.12317789296757432,0.008995825240385988,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.24396082339321862,1.8542856558007181,2.0982464791939366
SYN061,STRONG,AB,B,100,5469,54.69,34228067.0512687,4134.048704483054,2564.0048828125,0.031183118977917434,0.0,1.0,3_PANEL,0.08373440195766027,0.005222592309688761,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN061,STRONG,BA,A,100,3616,36.16,33604138.362513736,2725.4538072897735,1642.9599609375,0.031183118977917434,1.0,0.0,2_PANEL,0.10227000052911475,0.006486286339034959,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN061,PAIRED_NULL,AB,B,100,5469,54.69,34228067.0512687,4134.048704483054,1929.81494140625,0.031318907848073646,0.0,1.0,3_PANEL,0.09974181005098635,0.005168292708362156,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN061,PAIRED_NULL,BA,A,100,3616,36.16,33604138.362513736,2725.4538072897735,1280.6600341796875,0.031318907848073646,1.0,0.0,2_PANEL,0.1080120884497124,0.0070018654055658165,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN062,STRONG,AB,B,134,5284,39.43283582089552,54389345.79798124,4110.235070203438,1805.925048828125,0.024789754107058182,0.0,1.0,3_PANEL,0.11133550710690505,0.007224757204337151,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN062,STRONG,BA,A,134,3504,26.149253731343283,54521692.54253068,2709.1466152297216,1172.6400146484375,0.024789754107058182,1.0,0.0,2_PANEL,0.14801682683148895,0.009717430438978646,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN062,PAIRED_NULL,AB,B,134,5284,39.43283582089552,54389345.79798124,4110.235070203438,1365.4100341796875,0.024789754107058193,0.0,1.0,3_PANEL,0.11820972854292491,0.007898786503044604,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN062,PAIRED_NULL,BA,A,134,3504,26.149253731343283,54521692.54253068,2709.1466152297216,902.5449829101562,0.024789754107058193,1.0,0.0,2_PANEL,0.15973787383023552,0.009085288091604091,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN063,STRONG,AB,B,180,7055,39.19444444444444,67257530.3974273,5829.3846104641125,1680.8349609375,0.014522890483066897,0.0,1.0,3_PANEL,0.11606178350678996,0.008435554472470375,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,12.733924763787167,1.9944562664524752,-10.739468497334691
SYN063,STRONG,BA,A,180,4627,25.705555555555556,66974854.78954771,3828.3217393630443,1111.18505859375,0.014522890483066897,1.0,0.0,2_PANEL,0.15118829060667058,0.01018746716973841,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,12.733924763787167,-3.0388985460573883,-15.772823309844554
SYN063,PAIRED_NULL,AB,B,180,7055,39.19444444444444,67257530.3974273,5829.3846104641125,1770.1600341796875,0.014522890483066896,0.0,1.0,3_PANEL,0.12133011351799242,0.008215375187504035,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.6961020553784324,1.1429694869422051,1.8390715423206374
SYN063,PAIRED_NULL,BA,A,180,4627,25.705555555555556,66974854.78954771,3828.3217393630443,1152.885009765625,0.014522890483066896,1.0,0.0,2_PANEL,0.1548646841139634,0.01002416441548376,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.6961020553784324,1.0139646911179196,1.7100667464963522
SYN064,STRONG,AB,B,136,2933,21.566176470588236,29441306.51593303,2198.7680380197826,1411.655029296875,0.031663320585525435,0.0,1.0,3_PANEL,0.11971738418029582,0.00793607865972137,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.6763500440293198,-5.705453690724763,-5.029103646695443
SYN064,STRONG,BA,A,136,1964,14.441176470588236,30282827.82355608,1496.5927642400322,923.4000244140625,0.031663320585525435,1.0,0.0,2_PANEL,0.14129025159973987,0.008716232581064496,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.6763500440293198,-5.370546664809506,-4.694196620780186
SYN064,PAIRED_NULL,AB,B,136,2933,21.566176470588236,29441306.51593303,2198.7680380197826,1583.5150146484375,0.03201374453023097,0.0,1.0,3_PANEL,0.12584609115412376,0.008349183894347956,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.2657295149828107,-9.593683211431038,-8.327953696448228
SYN064,PAIRED_NULL,BA,A,136,1964,14.441176470588236,30282827.82355608,1496.5927642400322,1050.2049560546875,0.03201374453023097,1.0,0.0,2_PANEL,0.15584039525956825,0.00877234272989595,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.2657295149828107,-9.734514461562974,-8.468784946580163
SYN065,STRONG,AB,B,120,1635,13.625,16686872.3761378,1178.0075906193445,1414.0799560546875,0.0217104264021654,0.0,1.0,3_PANEL,0.1339041816384573,0.007823355635839382,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-21.71673771628242,-31.470099271724806,-9.753361555442385
SYN065,STRONG,BA,A,120,1038,8.65,16906032.30025327,743.303076445167,872.7349853515625,0.0217104264021654,1.0,0.0,2_PANEL,0.14191637156437373,0.009908874623607709,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-21.71673771628242,-41.34517858940955,-19.62844087312713
SYN065,PAIRED_NULL,AB,B,120,1635,13.625,16686872.3761378,1178.0075906193445,1567.93505859375,0.020191960784800816,0.0,1.0,3_PANEL,0.11351366680732507,0.006237425922344084,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.8327491744954167,31.14218634654436,32.974935521039775
SYN065,PAIRED_NULL,BA,A,120,1038,8.65,16906032.30025327,743.303076445167,966.9500122070312,0.020191960784800816,1.0,0.0,2_PANEL,0.14529490460545824,0.010624330222921178,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.8327491744954167,24.737503365439608,26.570252539935023
SYN066,STRONG,AB,B,138,2629,19.05072463768116,23007828.548878096,1716.5117177300326,1395.4649658203125,0.03301544247505846,0.0,1.0,3_PANEL,0.12203380238350803,0.007069367053776647,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,35.26801343230634,34.56229018875633,-0.7057232435500111
SYN066,STRONG,BA,A,138,1741,12.615942028985508,22851488.598596826,1171.0778810554148,955.1849975585938,0.03301544247505846,1.0,0.0,2_PANEL,0.15389884093202721,0.008609116339526051,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,35.26801343230634,19.289047926792495,-15.978965505513845
SYN066,PAIRED_NULL,AB,B,138,2629,19.05072463768116,23007828.548878096,1716.5117177300326,1474.43505859375,0.030757801499698076,0.0,1.0,3_PANEL,0.12525235171584456,0.008647004136858663,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,0.8196935778711915,5.788105780761059,4.968412202889867
SYN066,PAIRED_NULL,BA,A,138,1741,12.615942028985508,22851488.598596826,1171.0778810554148,1223.7550048828125,0.030757801499698076,1.0,0.0,2_PANEL,0.16068072147123125,0.01012054195810806,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,0.8196935778711915,5.7432894294210675,4.923595851549876
SYN067,STRONG,AB,B,109,4252,39.00917431192661,40459833.01795916,3507.4392864519364,1659.2650146484375,0.03176509634085202,0.0,1.0,3_PANEL,0.09620205530663697,0.007237432145983469,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-3.5823484129733343,-26.556503426540697,-22.974155013567362
SYN067,STRONG,BA,A,109,2772,25.431192660550458,39891564.3486443,2282.639559433265,1102.8800048828125,0.03176509634085202,1.0,0.0,2_PANEL,0.12111271410101841,0.008479021656538945,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-3.5823484129733343,-44.32936440278036,-40.747015989807025
SYN067,PAIRED_NULL,AB,B,109,4252,39.00917431192661,40459833.01795916,3507.4392864519364,1705.344970703125,0.03176509634085202,0.0,1.0,3_PANEL,0.09666359561158609,0.006401147604966301,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.45126876040366826,7.377915080273761,7.829183840677429
SYN067,PAIRED_NULL,BA,A,109,2772,25.431192660550458,39891564.3486443,2282.639559433265,1137.5050048828125,0.03176509634085202,1.0,0.0,2_PANEL,0.12762847031282473,0.007124021640199439,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.45126876040366826,4.669700235401626,5.120968995805294
SYN068,STRONG,AB,B,66,2799,42.40909090909091,27126408.63723508,2398.9406409792937,1706.9849853515625,0.06006832870411326,0.0,1.0,3_PANEL,0.07043628535175724,0.005445035038571334,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,53.012236594379885,68.89474087741485,15.882504283034962
SYN068,STRONG,BA,A,66,1860,28.181818181818183,27471262.977806214,1617.3901816496953,1115.1500244140625,0.06006832870411326,1.0,0.0,2_PANEL,0.0978088405711671,0.005688309191305336,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,53.012236594379885,57.37538249663306,4.363145902253173
SYN068,PAIRED_NULL,AB,B,66,2799,42.40909090909091,27126408.63723508,2398.9406409792937,1667.175048828125,0.06561585623872869,0.0,1.0,3_PANEL,0.0915039078275969,0.006061882743740659,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.0971484135491822,-15.95143768791061,-13.854289274361427
SYN068,PAIRED_NULL,BA,A,66,1860,28.181818181818183,27471262.977806214,1617.3901816496953,1054.5999755859375,0.06561585623872869,1.0,0.0,2_PANEL,0.09702528578864174,0.007335662400646213,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.0971484135491822,-14.648767261493859,-12.551618847944678
SYN069,STRONG,AB,B,76,2078,27.342105263157894,21744015.850004386,1556.3108497422388,1526.780029296875,0.045784059065546966,0.0,1.0,3_PANEL,0.07744826789742025,0.0047636390816142,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-44.575866145349075,-178.47269306290502,-133.89682691755596
SYN069,STRONG,BA,A,76,1381,18.17105263157895,21765362.991620705,1014.9448824488755,1024.75,0.045784059065546966,1.0,0.0,2_PANEL,0.10633875608375623,0.006819938473394434,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-44.575866145349075,-229.8736141653088,-185.29774801995973
SYN069,PAIRED_NULL,AB,B,76,2078,27.342105263157894,21744015.850004386,1556.3108497422388,1330.800048828125,0.04578405906554695,0.0,1.0,3_PANEL,0.08801929576216215,0.0054365301123100555,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.45298386326378975,9.278852684996714,8.825868821732925
SYN069,PAIRED_NULL,BA,A,76,1381,18.17105263157895,21765362.991620705,1014.9448824488755,878.4099731445312,0.04578405906554695,1.0,0.0,2_PANEL,0.11018209314225084,0.00774246405361558,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.45298386326378975,8.078418220998516,7.6254343577347266
SYN070,STRONG,AB,B,98,2897,29.56122448979592,28997365.234305896,2245.6589728727126,1689.1500244140625,0.03542908710405579,0.0,1.0,3_PANEL,0.09664795186138216,0.005785148604572096,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-13.715062426725844,-45.83855129870542,-32.123488871979575
SYN070,STRONG,BA,A,98,1917,19.56122448979592,29058231.514103837,1502.35241311405,1093.4200439453125,0.03542908710405579,1.0,0.0,2_PANEL,0.10889628439544775,0.007492523376626243,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-13.715062426725844,-84.2935256090439,-70.57846318231805
SYN070,PAIRED_NULL,AB,B,98,2897,29.56122448979592,28997365.234305896,2245.6589728727126,1499.0400390625,0.03542908710405578,0.0,1.0,3_PANEL,0.0996941124251347,0.006619408463605292,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.3987525093405124,6.588397023367222,7.987149532707734
SYN070,PAIRED_NULL,BA,A,98,1917,19.56122448979592,29058231.514103837,1502.35241311405,966.64501953125,0.03542908710405578,1.0,0.0,2_PANEL,0.1336009885727159,0.008365197810525296,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.3987525093405124,3.4072632118013213,4.806015721141834
SYN071,STRONG,AB,B,89,2002,22.49438202247191,21315419.789285056,1695.1173238672652,1573.8299560546875,0.03129081350423809,0.0,1.0,3_PANEL,0.10543717461832897,0.006149351410914074,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,0.36295033086489104,-22.82314338948131,-23.1860937203462
SYN071,STRONG,BA,A,89,1340,15.0561797752809,21336983.45853918,1116.611074887187,1051.4449462890625,0.03129081350423809,1.0,0.0,2_PANEL,0.11410058601222228,0.008422328052315773,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,0.36295033086489104,-38.53833382488592,-38.90128415575081
SYN071,PAIRED_NULL,AB,B,89,2002,22.49438202247191,21315419.789285056,1695.1173238672652,1382.010009765625,0.030010660080014354,0.0,1.0,3_PANEL,0.11512230597373614,0.008266587175695396,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,0.420234006841122,-7.700831821568438,-8.12106582840956
SYN071,PAIRED_NULL,BA,A,89,1340,15.0561797752809,21336983.45853918,1116.611074887187,862.4600219726562,0.030010660080014354,1.0,0.0,2_PANEL,0.15813130687022736,0.009640528860295297,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,0.420234006841122,-5.215718458935844,-5.635952465776966
SYN072,STRONG,AB,B,80,1610,20.125,16991061.638080467,1443.372903042486,1518.385009765625,0.08989121360477609,0.0,1.0,3_PANEL,0.09786837032831082,0.006891537107812504,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN072,STRONG,BA,A,80,1066,13.325,16605350.58749838,936.9426676062617,962.0750122070312,0.08989121360477609,1.0,0.0,2_PANEL,0.12065910278603431,0.008379110164237223,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN072,PAIRED_NULL,AB,B,80,1610,20.125,16991061.638080467,1443.372903042486,1548.1199951171875,0.07904145443239502,0.0,1.0,3_PANEL,0.09018355749179412,0.005909544701986007,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN072,PAIRED_NULL,BA,A,80,1066,13.325,16605350.58749838,936.9426676062617,996.780029296875,0.07904145443239502,1.0,0.0,2_PANEL,0.1218137164116997,0.007032101849162302,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
