state,synthetic_species_id,world,orientation,support_cells_D3,cell_mass_correlation,allocation_bias,relative_bias,allocation_rmse,relative_rmse,entropy_bias,concentration_bias,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,true_concentration,estimated_concentration
E1,SYN008,STRONG,BA,121,0.9572306588004259,-3.02523767343321e-19,-3.660537584854185e-17,0.003191227766172865,0.38613855970691674,-0.043815417573685345,0.0009898221635451128,0.13628630546132106,4.244986986078847,4.116855549977142,4.098411438541839,4.0545960209681535,0.021982475261952128,0.02297229742549724
E1,SYN008,PAIRED_NULL,AB,121,0.9768406039686659,-1.1469246122160708e-19,-1.3877787807814457e-17,0.0024707756079522963,0.29896384856222785,-0.09170413133370969,0.0018169597769570715,0.1279419587230815,4.217188499463086,4.506258339507195,4.0906060560072275,3.998901924673518,0.022123805927243095,0.023940765704200166
E1,SYN008,PAIRED_NULL,BA,121,0.9705784894025749,3.9425533544927435e-20,4.7704895589362195e-18,0.00258462077023676,0.31273911319864794,-0.034082390406473095,-0.00029894134423142857,0.12695395647341165,6.711415946301152,5.300545465441309,4.0906060560072275,4.056523665600754,0.022123805927243095,0.021824864583011666
E1,SYN009,STRONG,AB,70,0.9970693803171414,-2.323290369611795e-18,-1.6263032587282567e-16,0.003053658336143461,0.21375608353004227,-0.0038884893361421646,-0.001388811511967722,0.08424399162340702,2.930959242162916,2.083909486453848,2.816419622920267,2.812531133584125,0.12560379895280338,0.12421498744083566
E1,SYN009,STRONG,BA,70,0.9974580303727147,-2.0878636121578e-18,-1.46150452851046e-16,0.002841577522554181,0.19891042657879268,-0.020091360384480783,-0.0006089112183108036,0.11155179111925088,2.2829351361818158,1.9350139161873112,2.816419622920267,2.7963282625357864,0.12560379895280338,0.12499488773449258
E1,SYN009,PAIRED_NULL,AB,70,0.9958526976454841,3.611942094623138e-18,2.5283594662361973e-16,0.003997179013060727,0.27980253091425095,-0.060780409983518524,0.009354205066627777,0.10514773969201549,3.7735694024693944,4.626608117722816,2.951032076945521,2.8902516669620026,0.12081928188371911,0.1301734869503469
E1,SYN009,PAIRED_NULL,BA,70,0.9955452577078593,1.9360753080098294e-18,1.355252715606881e-16,0.003837701324281099,0.268639092699677,0.0022707190370812036,-0.00681626010892912,0.12348728935162864,10.290985816803994,14.928616180497364,2.951032076945521,2.9533027959826024,0.12081928188371911,0.11400302177478999
E1,SYN010,STRONG,AB,100,0.9918935289128546,-7.780505840299101e-19,-7.7805058402991e-17,0.0023994403488041623,0.2399440348804162,-0.07186018062998789,0.0012288323083104527,0.08996682915304995,2.2610797128790163,3.0213019790187268,3.551422548444998,3.47956236781501,0.04423338298871243,0.045462215297022886
E1,SYN010,STRONG,BA,100,0.9814279081170283,1.2168814133434181e-18,1.216881413343418e-16,0.003549750703349413,0.3549750703349413,-0.02879941106281869,-0.001057311180485812,0.10698126482182782,5.276317959141577,7.713007821251293,3.551422548444998,3.5226231373821792,0.04423338298871243,0.04317607180822662
E1,SYN010,PAIRED_NULL,AB,100,0.9924097059725361,-1.2255550307233022e-18,-1.2255550307233018e-16,0.0022806490067438998,0.22806490067438992,-0.0009899311757104456,-0.0009869923115739046,0.0873951892950313,4.688360413692334,6.2295729813371326,3.5485631205053325,3.547573189329622,0.04428555586893981,0.04329856355736591
E1,SYN010,PAIRED_NULL,BA,100,0.9919970998591904,4.946672411965114e-20,4.946672411965113e-18,0.0024386504349539757,0.24386504349539753,-0.055183619019458785,0.002050163093071343,0.0940265453129368,2.89954878527361,2.9474563443203876,3.5485631205053325,3.4933795014858737,0.04428555586893981,0.046335718962011156
E1,SYN011,STRONG,AB,122,0.9904357456635603,1.6889559252530337e-18,2.0605262288087014e-16,0.0018067730854733814,0.22042631642775257,-0.04733403429321559,0.0013032427602008949,0.08950792176533139,1.914591521541799,0.7080457325542941,3.9676543532673887,3.920320318974173,0.02724926694009569,0.028552509700296585
E1,SYN011,STRONG,BA,122,0.9783919890965572,1.9164606434139263e-18,2.3380819849649903e-16,0.002583949605588362,0.3152418518817802,-0.02848457458825404,-0.0007335492881820546,0.1284907570322484,3.058613827347178,0.9269886279585179,3.9676543532673887,3.9391697786791346,0.02724926694009569,0.026515717651913635
E1,SYN011,PAIRED_NULL,AB,122,0.9867317093510556,-4.372356302154657e-19,-5.334274688628681e-17,0.0020428634242603168,0.24922933775975864,-0.034683918789279566,0.0002146260501420215,0.10152418710773638,1.9069232318331029,2.5312044303062398,3.9672722883362104,3.932588369546931,0.027253464881815914,0.027468090931957935
E1,SYN011,PAIRED_NULL,BA,122,0.9797211095917863,-6.22083213721191e-19,-7.58941520739853e-17,0.0025617404454725545,0.31253233434765165,-0.0689100017831974,0.0008836107751405385,0.1308687740888543,3.734484289287086,2.0228920126011616,3.9672722883362104,3.898362286553013,0.027253464881815914,0.028137075656956452
E1,SYN012,STRONG,AB,150,0.9842251474195391,1.0408340855860842e-19,1.561251128379126e-17,0.00227683177161834,0.341524765742751,-0.0942665260369111,0.002348268202679464,0.12901420065290187,6.487281063554188,7.077076242008683,4.08014707553828,3.9858805495013687,0.028247974159854985,0.03059624236253445
E1,SYN012,STRONG,BA,150,0.9626500535835268,3.310430633322407e-19,4.9656459499836097e-17,0.003314495856736491,0.49717437851047364,-0.1181765442176479,0.0007793270925937693,0.18293007351274948,3.800109769883452,3.1212776465908703,4.08014707553828,3.961970531320632,0.028247974159854985,0.029027301252448755
E1,SYN012,PAIRED_NULL,AB,150,0.974964429024448,1.1564823173178715e-20,1.7347234759768075e-18,0.002587128043203098,0.3880692064804648,0.013993740005987299,-0.0014677933850962763,0.14169586666320974,10.533590671668467,10.495958106393582,4.117763252119639,4.131756992125626,0.02691409150738436,0.025446298122288085
E1,SYN012,PAIRED_NULL,BA,150,0.9777247012808202,-5.883603789354671e-19,-8.825405684032009e-17,0.0024757945155888987,0.3713691773383349,-0.10849623120863772,0.0005931520351865754,0.18447896693209254,4.143085542327188,3.2361163879063786,4.117763252119639,4.009267020911001,0.02691409150738436,0.027507243542570937
E1,SYN013,STRONG,AB,118,0.9888090689007055,-1.113144857598465e-18,-1.3135109319661886e-16,0.0024144264768882575,0.28490232427281437,-0.03972292680814116,-0.000577927268489771,0.1031778727894153,3.1552875021247204,3.828342505625552,3.728831370767703,3.689108443959562,0.03937665801301013,0.03879873074452036
E1,SYN013,STRONG,BA,118,0.9880372855913092,6.987591120129035e-19,8.245357521752261e-17,0.0025463166156731052,0.3004653606494264,-0.0538310388507548,0.0012028404270050808,0.11469720298274588,6.327497199313732,9.5826290380439,3.728831370767703,3.6750003319169484,0.03937665801301013,0.04057949844001521
E1,SYN013,PAIRED_NULL,AB,118,0.9954335696530002,3.519062983575832e-19,4.152494320619482e-17,0.0016818555566604,0.1984589556859272,-0.03324326434873148,0.0013011888823748763,0.10642780522223921,3.619253338349983,3.5378878055603247,3.6418557266826554,3.608612462333924,0.043061702862803905,0.04436289174517878
E1,SYN013,PAIRED_NULL,BA,118,0.991923674186902,1.2606147293645017e-18,1.487525380650112e-16,0.002175812124762471,0.25674583072197155,-0.06908763054664346,-5.364001768412563e-06,0.1333624050305381,3.2954158274460834,3.7193104283373892,3.6418557266826554,3.572768096136012,0.043061702862803905,0.04305633886103549
E1,SYN014,STRONG,AB,125,0.9857134928439764,-5.246454312657356e-19,-6.558067890821695e-17,0.002398828610756527,0.2998535763445659,-0.039376148486204965,0.00019017686287887275,0.11184749829685386,2.547935483038526,3.094294573320204,3.7842007847202326,3.7448246362340276,0.033066524317219535,0.03325670118009841
E1,SYN014,STRONG,BA,125,0.9730889687533177,-1.5212440682144113e-18,-1.901555085268014e-16,0.003310666632493222,0.41383332906165277,-0.07700289668805826,0.0006344647021942762,0.1415652255715055,4.152854491144768,2.7679697093345133,3.7842007847202326,3.7071978880321743,0.033066524317219535,0.03370098901941381
