K,block,start_realization,end_realization,orientation,strong_gain_pp,paired_null_gain_pp,separation_pp,strong_geometry_coverage,paired_null_geometry_coverage,STRONG_hellinger_median,PAIRED_NULL_hellinger_median,STRONG_sliced_wasserstein_km_median,PAIRED_NULL_sliced_wasserstein_km_median,STRONG_geometry_coverage_crosscheck,PAIRED_NULL_geometry_coverage_crosscheck,BA_minus_AB_separation_pp
2,7,13,14,BA,-6.966739338937123,3.9671061844109166,-10.93384552334804,1.0,0.875,0.09535479463466875,0.0952366557922753,2.591841958610896,3.076140998483696,1.0,0.875,-7.400044157127134
2,8,15,16,AB,-1.3701479155602654,4.339354044927149,-4.72953544225326,1.0,0.875,0.07617207165381784,0.07751410446872455,1.9758831121929412,2.622760284998167,1.0,0.875,-3.652138047317086
2,8,15,16,BA,-4.641796335276827,3.739877154293519,-8.381673489570346,1.0,0.8125,0.09643779808627903,0.09665035871456404,2.480150078807392,3.3411921273633673,1.0,0.8125,-3.652138047317086
2,9,17,18,AB,-2.546959638085945,4.004982345245951,-6.551941983331896,0.9375,0.8125,0.07545512879950825,0.07971499750369823,2.110261567656356,2.5454955045967864,0.9375,0.8125,-1.5595078190903005
2,9,17,18,BA,-4.011900961551667,4.099548840870528,-8.111449802422197,1.0,0.8125,0.09542290864952833,0.09927621559684449,2.5056900397485893,2.980530705536091,1.0,0.8125,-1.5595078190903005
2,10,19,20,AB,-0.06608216366024913,4.036214602674853,-4.3777035473295705,0.9375,0.875,0.0772030003567386,0.07797400329728615,2.261221242667573,2.544168925821977,0.9375,0.875,-1.9222617804802002
2,10,19,20,BA,-1.3799813339465223,4.919983993863249,-6.299965327809771,0.9375,0.875,0.09609853962146499,0.09648514983610731,2.558401582355738,3.283026165308005,0.9375,0.875,-1.9222617804802002
2,11,21,22,AB,-0.19365271741506893,4.559272788127144,-5.170927467270862,0.9375,0.875,0.07545413564308184,0.0793882955521435,2.1350381728041548,2.5386088712303705,0.9375,0.875,-3.090817766720529
2,11,21,22,BA,-2.8471664724445542,4.737478549492318,-8.261745233991391,1.0,0.8125,0.0960537859175615,0.0987362660896367,2.794790847614512,3.1877886962847892,1.0,0.8125,-3.090817766720529
2,12,23,24,AB,-1.0904613841062007,4.228761394081052,-5.319222778187252,1.0,0.875,0.07531910172933128,0.07732794464373083,2.1549209709880417,2.4766137476758865,1.0,0.875,-3.993306639728842
2,12,23,24,BA,-6.596986154798821,3.730841174513894,-9.312529417916094,1.0,0.875,0.09549892306809407,0.09671770943653761,2.6252057404977727,3.357798798338258,1.0,0.875,-3.993306639728842
2,13,25,26,AB,-2.923678923892346,4.54939465900367,-5.777724010534237,0.9375,0.875,0.0756518981108921,0.078108861631175,2.186687063157277,2.585743173705982,0.9375,0.875,-5.574574344453057
2,13,25,26,BA,-7.272245055182196,5.022452964700147,-11.352298354987294,1.0,0.875,0.09895476267569721,0.09635797871416293,2.5597077734482516,2.995969868349553,1.0,0.875,-5.574574344453057
2,14,27,28,AB,-1.6402690290953694,3.271397120927581,-4.911666150022951,0.9375,0.875,0.07794751232771599,0.07863712983808835,2.2491999164045158,2.398328873425948,0.9375,0.875,-1.2205074739292732
2,14,27,28,BA,-1.7259703964440576,4.406203227508167,-6.132173623952224,1.0,0.8125,0.09483428578616071,0.0999480071313711,2.4704719781627045,3.2385355016084905,1.0,0.8125,-1.2205074739292732
2,15,29,30,AB,-0.6949543798915271,5.20215953500791,-5.90543734075823,1.0,0.875,0.0759531179592949,0.07727477844444791,2.032646340151077,2.8634048236910377,1.0,0.875,1.2874280922371097
2,15,29,30,BA,-1.2790566162630865,3.3389526322580334,-4.61800924852112,1.0,0.875,0.09669025196122204,0.10134771653376826,2.791050979513491,3.2103358429404545,1.0,0.875,1.2874280922371097
2,16,31,32,AB,-0.8880765900038662,3.481581854101735,-4.3696584441056014,1.0,0.875,0.07687764559771645,0.0802818843107386,2.0550689613847704,2.845760794759215,1.0,0.875,-3.4928480044819654
2,16,31,32,BA,-3.317021680747382,4.125914054039181,-7.862506448587567,1.0,0.875,0.0969056793413042,0.09756273706246386,2.598432638340505,3.3487208892471125,1.0,0.875,-3.4928480044819654
2,17,33,34,AB,-1.1929790395495934,3.637879124724352,-4.830858164273946,1.0,0.875,0.07573511276612618,0.07885031325507533,2.059141124214052,2.5473586637956465,1.0,0.875,-4.354576212917821
2,17,33,34,BA,-6.847432474417341,3.55609784289019,-9.185434377191767,0.9375,0.8125,0.09323208477974718,0.0964917208044523,2.6865373113946633,3.2395851894263044,0.9375,0.8125,-4.354576212917821
2,18,35,36,AB,-1.3480621562205866,4.100857259777799,-5.448919415998385,1.0,0.875,0.07612620013553419,0.07872998126557336,2.0425906665142692,2.500011638712705,1.0,0.875,-2.7987370742635216
2,18,35,36,BA,-5.032746668457765,3.2149098218041425,-8.247656490261907,1.0,0.8125,0.09671875319892208,0.10101670355058098,2.679891808933737,3.0667596386332807,1.0,0.8125,-2.7987370742635216
2,19,37,38,AB,0.031042911118519586,3.670219428658,-3.8014512538337146,0.9375,0.875,0.07708398953930254,0.08078115183734369,2.0800553805781115,2.584717095720674,0.9375,0.875,-3.33390329046073
2,19,37,38,BA,-3.4756326888233615,3.659721855471083,-7.135354544294445,1.0,0.875,0.09642064227499227,0.09783762214578276,2.885684373585022,3.2735921526724883,1.0,0.875,-3.33390329046073
2,20,39,40,AB,0.18306016890142546,4.568699494198494,-4.720956337714628,1.0,0.875,0.074889460293949,0.07741209249156356,2.284797225712827,3.0308459251553415,1.0,0.875,-8.701481022760706
2,20,39,40,BA,-8.460893105715556,4.96154425475978,-13.422437360475335,1.0,0.8125,0.09524951465954404,0.09742783973252261,2.504348744665939,3.061223725365348,1.0,0.8125,-8.701481022760706
2,21,41,42,AB,-0.14098051218359342,4.734237674896522,-4.875218187080115,1.0,0.875,0.0765911382258346,0.07864098841521475,2.0095906805393167,2.654567385845538,1.0,0.875,-3.1702525491583256
2,21,41,42,BA,-3.515778745080863,3.824952171066124,-8.04547073623844,0.9375,0.875,0.09540767527371077,0.09894290782546017,2.532521824174143,3.305673973992036,0.9375,0.875,-3.1702525491583256
2,22,43,44,AB,-2.6976962563619336,3.8874685985398676,-5.663102797180207,1.0,0.875,0.07747438086743111,0.0791790730792456,2.1577194939444855,2.54589854658978,1.0,0.875,-0.7946888706740101
2,22,43,44,BA,-2.437929610612915,3.7928204729470765,-6.457791667854217,1.0,0.8125,0.09615671393775407,0.09790432107729216,2.6226341303963943,3.383663384894664,1.0,0.8125,-0.7946888706740101
2,23,45,46,AB,-1.0906724512486456,4.367905553739674,-5.45857800498832,1.0,0.875,0.07489692170529798,0.07679297403184394,1.956210370645831,2.7229070246351625,1.0,0.875,-4.032175154790366
2,23,45,46,BA,-6.5614630285768705,4.375687530117926,-9.490753159778686,1.0,0.875,0.0923495105198441,0.09662620397698093,2.4691615671842664,2.8968899484381323,1.0,0.875,-4.032175154790366
2,24,47,48,AB,-1.0218618932170191,4.376653701342268,-5.398515594559287,1.0,0.8125,0.07618699142279603,0.07956717010013145,2.1169907712770772,2.5415172099235868,1.0,0.8125,-3.2364514592769424
2,24,47,48,BA,-5.628505501065293,3.006461552770937,-8.63496705383623,1.0,0.8125,0.0927343784722155,0.09683547113336094,2.845693869337874,3.1703164001889386,1.0,0.8125,-3.2364514592769424
2,25,49,50,AB,0.40519772055356573,3.4292057387739896,-3.0240080182204236,1.0,0.875,0.07852003967208424,0.07828111906520582,2.229628025892852,2.379850315513851,1.0,0.875,-11.090756416405707
2,25,49,50,BA,-9.938015149019975,4.176749285606156,-14.114764434626132,1.0,0.875,0.09381977827880628,0.09727083278731835,2.68489159800374,3.2064604017157947,1.0,0.875,-11.090756416405707
2,26,51,52,AB,-0.6749759309148148,4.797169856700937,-3.533071419625614,0.9375,0.8125,0.0777888872898311,0.07732589482483575,2.0077573561954623,2.6777606045428373,0.9375,0.8125,-1.8955933124934727
2,26,51,52,BA,-2.618851492259635,2.88329154610971,-5.428664732119087,1.0,0.875,0.09584451594730342,0.09892323048155982,2.3981193348888343,2.917268787514454,1.0,0.875,-1.8955933124934727
2,27,53,54,AB,-3.4504746443606544,2.9990092087289977,-6.449483853089652,1.0,0.875,0.0781046122846066,0.08013760818136598,2.129912893003863,2.7145722288302268,1.0,0.875,-3.2836575546920814
2,27,53,54,BA,-7.697506995215466,4.376468602156167,-9.733141407781734,0.9375,0.8125,0.0966472758711117,0.0981409421617918,2.5580095531861855,3.242131974347658,0.9375,0.8125,-3.2836575546920814
2,28,55,56,AB,-0.08727483355941594,4.433533472864387,-3.94668704856236,0.9375,0.8125,0.07667432086664436,0.07719478805988354,1.9072399625613903,2.7225768797135066,0.9375,0.8125,-4.541913083792965
2,28,55,56,BA,-4.478463613222856,4.010136519132469,-8.488600132355325,1.0,0.8125,0.09443912288668696,0.09712260566148254,2.3681508147029207,3.129417934608198,1.0,0.8125,-4.541913083792965
2,29,57,58,AB,-2.8693296348934267,4.0443086979003375,-6.695482947120128,0.9375,0.875,0.07714840918426305,0.0792907775071285,2.228571353423547,2.6888046796240888,0.9375,0.875,-3.5493379103077825
2,29,57,58,BA,-4.397941540784229,5.0794526944133445,-10.24482085742791,1.0,0.875,0.09584733927361319,0.09758713850390505,2.46187443376002,3.2458479211836746,1.0,0.875,-3.5493379103077825
2,30,59,60,AB,-2.335937544261709,4.552446905824166,-4.258086705949445,0.9375,0.875,0.07794946524934158,0.07832644012347516,1.8725926358103635,2.588927899956848,0.9375,0.875,-4.118904850722437
2,30,59,60,BA,-4.093500838145862,3.924499755553923,-8.376991556671882,0.9375,0.875,0.09728022883708402,0.0977437371011923,2.414776047895729,3.045535972384902,0.9375,0.875,-4.118904850722437
2,31,61,62,AB,-2.4101182189376353,3.661176753012653,-6.071294971950288,1.0,0.875,0.07713579866343637,0.07879581503858854,2.174453216801136,2.248154696640337,1.0,0.875,-3.712609155426569
2,31,61,62,BA,-5.5066317356676775,4.277272391709181,-9.783904127376857,0.9375,0.875,0.09762194906753549,0.0979250239449934,2.5076445572523482,3.2167040298829566,0.9375,0.875,-3.712609155426569
2,32,63,64,AB,-1.3162208143009864,3.437670893392643,-4.753891707693629,0.9375,0.875,0.07595873479140447,0.07835708965951876,2.036574790009041,2.509824752249715,0.9375,0.875,0.5839443946709295
2,32,63,64,BA,-4.630688527499559,3.47243180719857,-4.1699473130227,0.9375,0.9375,0.09656378010285713,0.09969058109514148,2.565509846880448,3.0672198413308616,0.9375,0.9375,0.5839443946709295
2,33,65,66,AB,-2.075975613612695,3.5787064227612793,-5.654682036373974,0.9375,0.875,0.0755109149049318,0.07688544337423203,1.876799595628526,2.4735619517383363,0.9375,0.875,-0.5811346266187725
2,33,65,66,BA,-2.4909979331832908,3.7448187298094555,-6.235816662992747,0.9375,0.875,0.09308043868921312,0.09861927508380072,2.671862352165694,4.010859866131224,0.9375,0.875,-0.5811346266187725
2,34,67,68,AB,-1.0944529000509788,4.060997095751485,-5.155449995802464,0.9375,0.875,0.07753686971902393,0.07979388757226916,1.975855649771098,2.6234994273170975,0.9375,0.875,-2.3997688103261323
2,34,67,68,BA,-3.0952087987879433,4.460010007340653,-7.555218806128597,1.0,0.875,0.0955781636948295,0.0995173020948548,2.5246016614875524,3.142785702191344,1.0,0.875,-2.3997688103261323
2,35,69,70,AB,-0.019289707234900002,3.6468676603955625,-3.6661573676304626,1.0,0.875,0.07622779921554623,0.07853055279943535,2.077367495772039,2.551089621330438,1.0,0.875,-4.709418340403953
2,35,69,70,BA,-4.6150397898963815,3.986677763587025,-8.375575708034416,1.0,0.875,0.09489808590067261,0.09730710881521194,2.655500958558676,3.3661684503000977,1.0,0.875,-4.709418340403953
2,36,71,72,AB,0.3218889760059163,2.911734021251266,-2.5898450452453496,0.9375,0.8125,0.07797774056929926,0.08141888989585622,2.0561833339074944,2.562817599348208,0.9375,0.8125,-1.2509196257167798
2,36,71,72,BA,0.09893245404432989,2.9371961554545045,-3.8407646709621295,1.0,0.875,0.09569300708050496,0.09663119087056274,2.496427422976466,3.245128851824324,1.0,0.875,-1.2509196257167798
2,37,73,74,AB,-1.6817462486160597,4.0929857556994005,-4.8506915600755836,1.0,0.8125,0.0789705402129267,0.07901608662367902,2.1254523987218317,2.4187869517509646,1.0,0.8125,-6.660792522617472
2,37,73,74,BA,-6.382649730221494,4.250934008902487,-11.511484082693055,1.0,0.8125,0.09352243691687648,0.09602235819938626,2.5895656473196014,3.1028954554660313,1.0,0.8125,-6.660792522617472
2,38,75,76,AB,1.5682285365985664,5.351816656286087,-3.9677290315385236,0.9375,0.8125,0.07865521916269896,0.07801590128539954,2.079023599469273,2.2519067217298305,0.9375,0.8125,-7.928924820229382
2,38,75,76,BA,-7.5399117203741834,4.0525267607319115,-11.896653851767905,1.0,0.875,0.09695852034152883,0.09912843101498331,2.782530596295943,2.737367074387302,1.0,0.875,-7.928924820229382
2,39,77,78,AB,0.36731946382774133,4.104970693514926,-3.875050837264815,0.9375,0.875,0.07901623643737779,0.0781625281181837,2.467962991641775,2.5477813396749407,0.9375,0.875,-4.384952537169234
2,39,77,78,BA,-4.718642942176957,3.379640048539708,-8.26000337443405,1.0,0.875,0.09513330968839974,0.09935840268312382,2.343623676080199,2.9257372627430835,1.0,0.875,-4.384952537169234
2,40,79,80,AB,-0.30639676502783286,4.161422891757457,-4.675455649261073,0.9375,0.8125,0.07776448991298492,0.07802439679874908,2.2168687901088955,2.6639262684539426,0.9375,0.8125,-1.9010693241725694
2,40,79,80,BA,-3.2361835115174733,3.340341461916169,-6.576524973433642,1.0,0.875,0.09603758154548028,0.09965522239594941,2.3967946589968663,3.123485931370632,1.0,0.875,-1.9010693241725694
2,41,81,82,AB,-0.9227526531288183,2.7677540809403873,-3.6679667431594276,0.9375,0.875,0.07914129680398899,0.0793648699566204,2.2821703966293754,2.6154264227809803,0.9375,0.875,-4.414331787283809
2,41,81,82,BA,-4.414305804831438,3.6679927256117972,-8.082298530443236,1.0,0.8125,0.09310751455732592,0.09560048124965176,2.642351767345068,3.2809941156841855,1.0,0.8125,-4.414331787283809
2,42,83,84,AB,-0.5663512591907179,3.4891599230546104,-4.055511182245328,0.9375,0.875,0.07687338236961233,0.07983565831251427,2.2212660667832536,2.6576370180333933,0.9375,0.875,-2.0708085207376126
2,42,83,84,BA,-4.163827631780843,4.373875768710241,-6.126319702982941,0.9375,0.875,0.09793405263945393,0.09789263892437788,2.5033276107731197,3.1337670922407264,0.9375,0.875,-2.0708085207376126
2,43,85,86,AB,-0.7562028525322994,4.237929964131954,-4.994132816664253,1.0,0.875,0.07734786138892644,0.07679636925942462,2.12669217595358,2.497129083626273,1.0,0.875,-3.1695359095124065
2,43,85,86,BA,-4.683600122868383,3.480068603308276,-8.16366872617666,1.0,0.875,0.09684647460118245,0.09837973965066513,2.564297960344594,3.2474277080313154,1.0,0.875,-3.1695359095124065
2,44,87,88,AB,-1.8237503602833642,4.599834004263315,-6.421132557991186,0.9375,0.875,0.07614657419965418,0.07924884607568271,2.1076596066457016,2.4674034982696282,0.9375,0.875,-0.0956081658461887
2,44,87,88,BA,-1.8723823042880994,4.4351335937904715,-6.5167407238373745,1.0,0.8125,0.09806334895388757,0.09521171854446633,2.8136934499326833,2.9670941101508683,1.0,0.8125,-0.0956081658461887
2,45,89,90,AB,-0.24811109162122905,3.9272987053232096,-4.175409796944439,0.9375,0.875,0.07704709148940644,0.07773414901169676,2.2401960154984453,2.44588636602655,0.9375,0.875,-4.281252537458626
2,45,89,90,BA,-4.025381044611347,4.431281289791718,-8.456662334403065,1.0,0.875,0.09571177861767452,0.09949594328837959,2.47084211660873,3.200154066539951,1.0,0.875,-4.281252537458626
2,46,91,92,AB,-0.8370812796506392,3.6710634354751956,-4.508144715125835,0.9375,0.875,0.07900623231719803,0.0781959499676437,2.1238059908208373,2.6421681490674045,0.9375,0.875,-2.215139536013102
2,46,91,92,BA,-3.225570062740704,3.4977141883982323,-6.723284251138937,0.9375,0.875,0.09340575430668457,0.10130821115473815,2.3783914545069074,3.2585748250516238,0.9375,0.875,-2.215139536013102
2,47,93,94,AB,0.5308744692197992,4.33547063171472,-4.89629406276044,0.9375,0.875,0.0779107874448122,0.07803561743467598,2.20409763467978,2.6321070024505646,0.9375,0.875,-5.44865977679153
2,47,93,94,BA,-6.339222851339422,4.215970931394576,-10.34495383955197,1.0,0.8125,0.09405190775252077,0.09759004967263221,2.623958280033557,3.146229601245845,1.0,0.8125,-5.44865977679153
2,48,95,96,AB,-2.1278052760771873,4.609404628240929,-6.737209904318116,0.9375,0.875,0.0784757715041686,0.07743467577048171,2.19614663461104,2.5146767016048157,0.9375,0.875,-0.5559245466099565
2,48,95,96,BA,-3.4116289047244774,3.8815055462035954,-7.293134450928073,0.9375,0.875,0.09584568809175173,0.0970599705907143,2.5023083702538713,3.2029975082102116,0.9375,0.875,-0.5559245466099565
2,49,97,98,AB,0.29466808960688406,4.767603497041548,-4.484641911498464,0.9375,0.875,0.07903302722767114,0.07818838937455809,2.2160892970216945,2.4480348668195475,0.9375,0.875,-3.4783642140826663
2,49,97,98,BA,-3.7757969861151377,3.9204441866696778,-7.96300612558113,1.0,0.875,0.09663680887364379,0.09872420842886662,2.7487047308228014,3.3491509669950696,1.0,0.875,-3.4783642140826663
2,50,99,100,AB,-1.282675919038939,4.338246248005633,-5.030823432724253,0.9375,0.875,0.0766802555082401,0.07968580122230386,2.0930001163544105,2.6042057577056137,0.9375,0.875,-4.806833199107642
2,50,99,100,BA,-5.499274794468716,4.338381837363179,-9.837656631831894,1.0,0.875,0.09600007824861509,0.09940264257679982,2.625678742627092,3.2068158553900226,1.0,0.875,-4.806833199107642
2,51,101,102,AB,-1.243189199575934,3.800986227859947,-5.044175427435881,0.9375,0.8125,0.07531058411172385,0.07844293567071554,2.1114595660572655,2.5889779892193463,0.9375,0.8125,-1.6543911021756674
2,51,101,102,BA,-2.336663323310956,4.361903206300593,-6.698566529611549,1.0,0.8125,0.09425896234390804,0.09574069992337295,2.568464640160709,3.33394472366654,1.0,0.8125,-1.6543911021756674
2,52,103,104,AB,-0.03420837194223914,4.297053765821864,-5.512087030878653,1.0,0.875,0.07774667541557648,0.07691886301883054,2.2698878589411846,2.5701952863237745,1.0,0.875,-4.652523208181482
2,52,103,104,BA,-9.237467531629195,4.336580982526853,-10.164610239060135,0.9375,0.875,0.09328974387957309,0.09601204214740054,2.699677628318641,2.979343930139976,0.9375,0.875,-4.652523208181482
2,53,105,106,AB,-1.7364453595726923,4.256955358229707,-5.993400717802399,0.9375,0.875,0.07830630276450995,0.07640225832602823,2.130073200362479,2.449290291892493,0.9375,0.875,-1.1072018923467608
2,53,105,106,BA,-2.724158887852133,4.376443722297028,-7.10060261014916,1.0,0.8125,0.0940176029818523,0.09856315965561693,2.716954553036524,2.8480520356288634,1.0,0.8125,-1.1072018923467608
2,54,107,108,AB,-0.3713475447873417,3.0669782087509554,-2.049276278527598,0.9375,0.875,0.07719491600746059,0.07913210725432389,2.1294538590087884,2.490070799158655,0.9375,0.875,-3.777788367417455
2,54,107,108,BA,-2.053510683817085,3.773553962127968,-5.827064645945053,1.0,0.8125,0.09642160266736811,0.09619207698717555,2.4952215760876344,3.347081196384643,1.0,0.8125,-3.777788367417455
2,55,109,110,AB,-0.22160162880049006,4.52320055123262,-4.74480218003311,0.9375,0.875,0.07867917781186198,0.08066198219877607,2.1954480416958155,2.547700801126968,0.9375,0.875,-3.5088214325525673
2,55,109,110,BA,-3.202784755681247,4.278902632542811,-8.253623612585677,1.0,0.875,0.09450545990935891,0.09742469403875637,2.4953307963832927,3.183876962534608,1.0,0.875,-3.5088214325525673
2,56,111,112,AB,0.5447644399919385,4.194402127726846,-3.913228327790378,0.9375,0.875,0.07714918223925177,0.07935154635014131,2.173434943194821,2.607838027661048,0.9375,0.875,-6.890028805531909
2,56,111,112,BA,-5.954720199223074,4.848536934099212,-10.803257133322287,0.9375,0.875,0.09495347591641332,0.09650120057302945,2.673736329129956,3.09662025645108,0.9375,0.875,-6.890028805531909
2,57,113,114,AB,-3.0673334156455363,3.8151168792530687,-5.861859734719412,0.9375,0.875,0.07813281661194553,0.07588160423936627,2.103721762004628,2.5803763248264806,0.9375,0.875,-3.2807948664449915
2,57,113,114,BA,-5.322078796735562,3.820575804428842,-9.142654601164404,1.0,0.8125,0.09402090198726257,0.09404258134191001,2.4397731181798124,2.9124775775774556,1.0,0.8125,-3.2807948664449915
2,58,115,116,AB,-3.474879302060276,4.038949054720741,-6.945113733006554,0.9375,0.9375,0.07791402678204538,0.0792672789922477,2.3194999786438943,2.588825261463664,0.9375,0.9375,-3.28554741073048
2,58,115,116,BA,-5.9243125449058125,4.306348598831223,-10.230661143737034,0.9375,0.875,0.09637071734326985,0.09829383252572726,2.513947454672847,3.091277822713229,0.9375,0.875,-3.28554741073048
2,59,117,118,AB,0.5526781522170079,3.1077086361741166,-2.5550304839571085,0.9375,0.875,0.07587742411558322,0.08060421295675535,1.997434354531923,2.7689606604565085,0.9375,0.875,-7.672508599513331
2,59,117,118,BA,-6.100338807409319,3.897461501025378,-10.22753908347044,1.0,0.875,0.09548808851883807,0.09969809610492657,2.5671516121006377,3.534106952986889,1.0,0.875,-7.672508599513331
2,60,119,120,AB,0.442007458452337,4.515327372351016,-4.073319913898679,0.9375,0.8125,0.07956617886275069,0.07911024296828399,2.1622585893108957,2.3095210365385004,0.9375,0.8125,-6.956651068199058
2,60,119,120,BA,-6.423287734429601,4.467667911384034,-11.029970982097737,1.0,0.875,0.09599511623290287,0.09823735731913333,2.3764347899449128,3.220807592498628,1.0,0.875,-6.956651068199058
2,61,121,122,AB,-0.15913712454298504,3.4546351742280863,-3.6137722987710714,0.9375,0.8125,0.07671979496852031,0.07866151166043645,2.1913460668208025,2.536120073564577,0.9375,0.8125,-9.681276709402983
2,61,121,122,BA,-8.81956413056299,3.576689418728326,-13.295049008174054,1.0,0.875,0.09479063510010072,0.09938095771615676,2.501630515358214,3.3590877433586055,1.0,0.875,-9.681276709402983
2,62,123,124,AB,0.5170696785540912,4.715746963302669,-4.198677284748578,0.9375,0.875,0.07826559680588582,0.08003685036864652,2.3048724470998208,2.6368195091779025,0.9375,0.875,-0.6361973430210854
2,62,123,124,BA,-0.6694087181329618,4.165465909636701,-4.834874627769663,0.9375,0.8125,0.09619082372817883,0.0985277013844919,2.5944991336801593,3.204945915314623,0.9375,0.8125,-0.6361973430210854
2,63,125,126,AB,-0.8986504661473078,3.7898997933345155,-4.482328426847496,1.0,0.875,0.07780746149920577,0.07962952672716264,1.966578218483482,2.536318374307586,1.0,0.875,-2.661346239477843
2,63,125,126,BA,-3.791422610801181,3.352252055524158,-7.143674666325339,0.9375,0.8125,0.09076373617068154,0.09792981224986042,2.700726376052952,2.9877002199943643,0.9375,0.8125,-2.661346239477843
2,64,127,128,AB,-0.5187116555707972,4.326694109832541,-4.849328871545899,0.9375,0.9375,0.07648804159313734,0.07616280430089024,2.3284710141960945,2.603124971505112,0.9375,0.9375,-4.281571127300659
2,64,127,128,BA,-4.620964522646312,4.509935476200247,-9.130899998846559,1.0,0.875,0.0955276904535066,0.09558830912720287,2.5623270218990486,3.0058848252744403,1.0,0.875,-4.281571127300659
2,65,129,130,AB,-1.1689111928097287,5.0280290982234845,-5.604088572866154,0.9375,0.875,0.07758413699058714,0.07687942188575048,2.046171142123278,2.750225130920344,0.9375,0.875,-0.6164517667890106
2,65,129,130,BA,-2.136310704325026,4.084229635330138,-6.220540339655164,1.0,0.875,0.0963389973483387,0.09701113146532832,2.6713068065765007,2.9894749350361938,1.0,0.875,-0.6164517667890106
2,66,131,132,AB,-0.2529594703851572,4.779805318837783,-5.032764789222941,1.0,0.8125,0.07726604062024961,0.07851448127595873,2.0108505178473584,2.597030519316295,1.0,0.8125,-0.7328577351833907
2,66,131,132,BA,-2.882981681081907,3.45312196994097,-5.765622524406331,1.0,0.9375,0.09597744645453435,0.09877646691407721,2.5912403873932073,2.816641912486669,1.0,0.9375,-0.7328577351833907
2,67,133,134,AB,1.1989792268852726,4.4708000485809665,-3.131439949992891,0.9375,0.875,0.07715391472861549,0.0791443038051555,1.993287201091949,2.523495976594675,0.9375,0.875,-6.080620956981925
2,67,133,134,BA,-6.678505757041208,3.667579256005961,-9.212060906974816,1.0,0.875,0.09391021231004455,0.09752000891631307,2.688959965499885,2.973696005470801,1.0,0.875,-6.080620956981925
2,68,135,136,AB,-0.2518172800511428,3.6957063238502905,-3.947523603901433,0.9375,0.875,0.07633059235711762,0.0778401227243481,2.0834211069966946,2.613988934875886,0.9375,0.875,-4.0611558492379745
2,68,135,136,BA,-4.598722344317376,3.4099571088220317,-8.008679453139408,1.0,0.8125,0.0937894874918985,0.09773218244580417,2.760927966327852,3.2545439408289436,1.0,0.8125,-4.0611558492379745
2,69,137,138,AB,0.2651428344946936,4.258938901979478,-3.9937960674847846,1.0,0.875,0.07670556659887268,0.0790725297814025,2.2231165523141874,2.741477683762249,1.0,0.875,-2.258016246570689
2,69,137,138,BA,-2.0446377926617094,4.207174521393764,-6.251812314055473,0.9375,0.875,0.09644787212489858,0.09707377701294859,2.5818878226634334,3.2246123616251188,0.9375,0.875,-2.258016246570689
2,70,139,140,AB,-0.13632051193887162,4.350850086987358,-3.814563911741043,1.0,0.875,0.07754905622205459,0.07710217500080094,2.346555909441239,2.5494518932919417,1.0,0.875,-2.44996138443619
2,70,139,140,BA,-2.5104425202931546,3.7540827758840782,-6.264525296177233,1.0,0.875,0.09231399857462162,0.0981563771179523,2.9683628337192838,3.319457838058799,1.0,0.875,-2.44996138443619
2,71,141,142,AB,-2.179520260372197,3.141744696671155,-5.14019019873907,1.0,0.8125,0.0772617490024469,0.07725843264602507,2.152678870855583,2.704343735213496,1.0,0.8125,-5.3869523094973655
2,71,141,142,BA,-7.1546925003690545,4.1353473408473995,-10.527142508236436,0.9375,0.875,0.09199497870924261,0.09627571710920307,2.355067913596427,3.146115745472686,0.9375,0.875,-5.3869523094973655
2,72,143,144,AB,-0.5080176701881025,4.136040820138046,-3.519500151674363,0.9375,0.875,0.07772916058350506,0.07994131697811949,2.111195036082369,2.5266431206198217,0.9375,0.875,-6.692456426052768
2,72,143,144,BA,-6.628849409549344,4.224663921541295,-10.21195657772713,1.0,0.875,0.09594552106336258,0.09705693858066394,2.7728651169800678,3.105775047892137,1.0,0.875,-6.692456426052768
2,73,145,146,AB,-1.015597748610191,3.1662956519166636,-3.907715446150048,1.0,0.9375,0.07942799508339021,0.07896274402383406,2.223089648702077,2.6591595015743352,1.0,0.9375,-6.619865039811399
2,73,145,146,BA,-7.61788244619331,3.628838455303056,-10.527580485961447,1.0,0.9375,0.0940974688805945,0.09724065970430207,2.503895026765241,2.9940309814359733,1.0,0.9375,-6.619865039811399
2,74,147,148,AB,-3.2025145317747903,3.5658718976646058,-6.7636068945160375,0.9375,0.875,0.07642622568347028,0.07875395067601626,2.146963798948195,2.5706030983162584,0.9375,0.875,-3.1200556045929986
2,74,147,148,BA,-6.545068337381174,3.338594161727861,-9.883662499109036,1.0,0.9375,0.0981356503283035,0.09622004549455476,2.805530282019347,3.3441929689988514,1.0,0.9375,-3.1200556045929986
2,75,149,150,AB,0.3503752857686119,5.227834447842717,-5.140308269887244,0.9375,0.875,0.0762095971319845,0.07725369611882871,2.010124027558229,2.4691415675516475,0.9375,0.875,-2.1780279379274443
2,75,149,150,BA,-3.608979096728755,3.7093571110859336,-7.3183362078146885,1.0,0.875,0.09553697385822471,0.09707210172620928,2.6770523308790537,3.3999369155188823,1.0,0.875,-2.1780279379274443
2,76,151,152,AB,-1.066960481114676,4.647751722879696,-5.022471573056205,0.9375,0.8125,0.07727894729183662,0.07823750876815658,2.2383991064416717,2.5399095598959245,0.9375,0.8125,-4.565943821276699
