state,world,orientation,metric,n,mean,sd,mcse,q05,median,q95,min,max
E4,STRONG,AB,cell_mass_correlation,72,0.9999371754211767,4.3350765904128934e-05,5.108936756740024e-06,0.9998294207528788,0.9999446359766165,0.999985392826453,0.9997927567619771,0.9999939850174453
E4,STRONG,AB,relative_bias,72,2.64561329597689e-17,1.1909451196443462e-16,1.4035422835359023e-17,-1.6945402329590628e-16,3.656471826707363e-17,2.0665435508659962e-16,-2.014447636478067e-16,3.3631951390500352e-16
E4,STRONG,AB,relative_rmse,72,0.018405756264335216,0.004137944656867055,0.00048766145450755607,0.01143332198593806,0.018659453405408803,0.024710658923997434,0.008730471052478182,0.025980921162986514
E4,STRONG,AB,entropy_bias,72,-0.0005721066168175334,0.001787266693820255,0.00021063139983152723,-0.003474566077214991,-0.0007376489021708732,0.0023057823761946762,-0.0044077392377199764,0.0034996753261102853
E4,STRONG,AB,concentration_bias,72,3.5421190520647664e-05,0.00011916492051391951,1.4043720562491403e-05,-0.00013040909412477506,2.4025563314964554e-05,0.000219896681790191,-0.000246631246249282,0.00045611134319401003
E4,STRONG,BA,hellinger_distance,72,0.008408149663561498,0.0014846192697613274,0.0001749640588547425,0.006061693772494388,0.008465020852357216,0.010813034243105164,0.00529948865030402,0.011282295166241248
E4,STRONG,BA,sliced_wasserstein_km,72,0.27124697547535925,0.14672430976267506,0.017291625733017183,0.08751348749078468,0.25807567267590464,0.5118014799988102,0.04030918356077801,0.8932558061071724
E4,STRONG,BA,cell_mass_correlation,72,0.999904289565703,6.0937184327553576e-05,7.1815160440712905e-06,0.9998140179558607,0.9999139095337085,0.9999696260422638,0.9996620934858305,0.999981951092937
E4,STRONG,BA,relative_bias,72,2.1518824967609545e-17,1.1874213145745222e-16,1.399389439435149e-17,-1.7599040714327826e-16,1.7835125737386545e-17,2.530161952347954e-16,-2.252972114424878e-16,2.9468615048156015e-16
E4,STRONG,BA,relative_rmse,72,0.023400095161697405,0.005095007599783631,0.0006004524040006668,0.01558238369201525,0.02313805392987583,0.031900873669054246,0.012688114210716302,0.03474727030115859
E4,STRONG,BA,entropy_bias,72,0.00021259219351916277,0.0026837825276047698,0.0003162868040832176,-0.003695062454295939,-0.00023301250952223462,0.005174145175612614,-0.00710050258271222,0.0060162783234574135
E4,STRONG,BA,concentration_bias,72,-1.1864236247508227e-05,0.0001986697434199785,2.341345379814305e-05,-0.0004120065694144939,-6.5949123818128536e-06,0.00026686460324706153,-0.0005237983823978207,0.0006931852473224809
