target_id,variable,relation_class,target_value_count,pool_value_count,shared_value_count,target_values,pool_values,route,statecd,source_eu,pool_df,target_df,reference_strength,domain_overlap,parent_generic_abs_log_ratio,domain_cov_relative_frobenius,domain_cov_transport_to_noise,generic_joint_relative_frobenius,generic_joint_transport_to_noise,group_size_ratio_pool_to_target,interpretation_boundary
P::12::122301::A::1970863140290487,MANUAL,EXACT_SET_MATCH,3,3,3,9|9.1|9.2,9|9.1|9.2,LEVEL1,12,4,646,16,R3,0.3558282208588957,1.5437104265273753,0.852973574188243,0.8372509387661886,0.9685694856553786,0.8461549050259654,38.35294117647059,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863140290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,4,646,16,R3,0.3558282208588957,1.5437104265273753,0.852973574188243,0.8372509387661886,0.9685694856553786,0.8461549050259654,38.35294117647059,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863140290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,4,646,16,R3,0.3558282208588957,1.5437104265273753,0.852973574188243,0.8372509387661886,0.9685694856553786,0.8461549050259654,38.35294117647059,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863140290487,MEASYEAR,EXACT_SET_MATCH,5,5,5,2019|2020|2021|2022|2023,2019|2020|2021|2022|2023,LEVEL1,12,4,646,16,R3,0.3558282208588957,1.5437104265273753,0.852973574188243,0.8372509387661886,0.9685694856553786,0.8461549050259654,38.35294117647059,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863141290487,MANUAL,EXACT_SET_MATCH,3,3,3,9|9.1|9.2,9|9.1|9.2,LEVEL1,12,4,494,168,R5,0.38768047337278105,nan,1.0475409716577784,1.9713707364891715,inf,nan,2.9585798816568047,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863141290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,4,494,168,R5,0.38768047337278105,nan,1.0475409716577784,1.9713707364891715,inf,nan,2.9585798816568047,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863141290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,4,494,168,R5,0.38768047337278105,nan,1.0475409716577784,1.9713707364891715,inf,nan,2.9585798816568047,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863141290487,MEASYEAR,PARTIAL_OVERLAP,3,5,3,2019|2020|2021,2019|2020|2021|2022|2023,LEVEL1,12,4,494,168,R5,0.38768047337278105,nan,1.0475409716577784,1.9713707364891715,inf,nan,2.9585798816568047,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863142290487,MANUAL,EXACT_SET_MATCH,3,3,3,9|9.1|9.2,9|9.1|9.2,LEVEL1,12,4,611,51,R5,0.2876199975065453,0.400504656029854,0.9501342206582961,1.5982606460644766,1.139894297400511,0.8199361856785498,11.865384615384615,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863142290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,4,611,51,R5,0.2876199975065453,0.400504656029854,0.9501342206582961,1.5982606460644766,1.139894297400511,0.8199361856785498,11.865384615384615,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863142290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,4,611,51,R5,0.2876199975065453,0.400504656029854,0.9501342206582961,1.5982606460644766,1.139894297400511,0.8199361856785498,11.865384615384615,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863142290487,MEASYEAR,EXACT_SET_MATCH,5,5,5,2019|2020|2021|2022|2023,2019|2020|2021|2022|2023,LEVEL1,12,4,611,51,R5,0.2876199975065453,0.400504656029854,0.9501342206582961,1.5982606460644766,1.139894297400511,0.8199361856785498,11.865384615384615,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863143290487,MANUAL,EXACT_SET_MATCH,3,3,3,9|9.1|9.2,9|9.1|9.2,LEVEL1,12,4,643,19,R4,0.23489984591679508,1.54949315006314,0.9518374098376935,1.0013352776078361,0.9814826447545744,0.6363455238981114,32.45,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863143290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,4,643,19,R4,0.23489984591679508,1.54949315006314,0.9518374098376935,1.0013352776078361,0.9814826447545744,0.6363455238981114,32.45,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863143290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,4,643,19,R4,0.23489984591679508,1.54949315006314,0.9518374098376935,1.0013352776078361,0.9814826447545744,0.6363455238981114,32.45,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::A::1970863143290487,MEASYEAR,EXACT_SET_MATCH,5,5,5,2019|2020|2021|2022|2023,2019|2020|2021|2022|2023,LEVEL1,12,4,643,19,R4,0.23489984591679508,1.54949315006314,0.9518374098376935,1.0013352776078361,0.9814826447545744,0.6363455238981114,32.45,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863123290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,1,863,135,R5,0.7129469434832757,1.3189955273262088,0.5698748721936813,1.0291514118873595,2.7796434978362146,1.9431866086479885,6.375,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863123290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,1,863,135,R5,0.7129469434832757,1.3189955273262088,0.5698748721936813,1.0291514118873595,2.7796434978362146,1.9431866086479885,6.375,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863123290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,1,863,135,R5,0.7129469434832757,1.3189955273262088,0.5698748721936813,1.0291514118873595,2.7796434978362146,1.9431866086479885,6.375,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863123290487,MEASYEAR,PARTIAL_OVERLAP,8,9,8,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,1,863,135,R5,0.7129469434832757,1.3189955273262088,0.5698748721936813,1.0291514118873595,2.7796434978362146,1.9431866086479885,6.375,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863124290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,1,760,238,R5,0.766599487392933,0.06068122913233751,0.4989701951114682,1.1249397889433614,0.8398028953421867,0.788183800699019,3.196652719665272,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863124290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,1,760,238,R5,0.766599487392933,0.06068122913233751,0.4989701951114682,1.1249397889433614,0.8398028953421867,0.788183800699019,3.196652719665272,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863124290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,1,760,238,R5,0.766599487392933,0.06068122913233751,0.4989701951114682,1.1249397889433614,0.8398028953421867,0.788183800699019,3.196652719665272,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863124290487,MEASYEAR,EXACT_SET_MATCH,9,9,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,1,760,238,R5,0.766599487392933,0.06068122913233751,0.4989701951114682,1.1249397889433614,0.8398028953421867,0.788183800699019,3.196652719665272,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863125290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,1,773,225,R5,0.8206740242138472,0.2928905669776662,0.35863328821176305,0.7072498710165653,0.655067333589066,0.7773981124122913,3.438053097345133,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863125290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,1,773,225,R5,0.8206740242138472,0.2928905669776662,0.35863328821176305,0.7072498710165653,0.655067333589066,0.7773981124122913,3.438053097345133,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863125290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,1,773,225,R5,0.8206740242138472,0.2928905669776662,0.35863328821176305,0.7072498710165653,0.655067333589066,0.7773981124122913,3.438053097345133,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863125290487,MEASYEAR,EXACT_SET_MATCH,9,9,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,1,773,225,R5,0.8206740242138472,0.2928905669776662,0.35863328821176305,0.7072498710165653,0.655067333589066,0.7773981124122913,3.438053097345133,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863126290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,1,694,304,R5,0.7290995349711118,0.5417071307263456,0.5425302236940593,1.1963287111920338,0.732057749884972,1.1052214187916671,2.2885245901639344,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863126290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,1,694,304,R5,0.7290995349711118,0.5417071307263456,0.5425302236940593,1.1963287111920338,0.732057749884972,1.1052214187916671,2.2885245901639344,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863126290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,1,694,304,R5,0.7290995349711118,0.5417071307263456,0.5425302236940593,1.1963287111920338,0.732057749884972,1.1052214187916671,2.2885245901639344,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863126290487,MEASYEAR,EXACT_SET_MATCH,9,9,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,1,694,304,R5,0.7290995349711118,0.5417071307263456,0.5425302236940593,1.1963287111920338,0.732057749884972,1.1052214187916671,2.2885245901639344,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863127290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,1,902,96,R5,0.47068796795703327,nan,0.8690600776579206,1.2109167785503334,inf,nan,9.34020618556701,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863127290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,1,902,96,R5,0.47068796795703327,nan,0.8690600776579206,1.2109167785503334,inf,nan,9.34020618556701,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863127290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,1,902,96,R5,0.47068796795703327,nan,0.8690600776579206,1.2109167785503334,inf,nan,9.34020618556701,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863127290487,MEASYEAR,PARTIAL_OVERLAP,6,9,6,2017|2018|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,1,902,96,R5,0.47068796795703327,nan,0.8690600776579206,1.2109167785503334,inf,nan,9.34020618556701,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863128290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,2,730,62,R5,0.7733229531594654,3.0813501770646625,0.46913720773009676,0.577487122392723,16.544293005602455,10.476639174901837,11.65079365079365,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863128290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,2,730,62,R5,0.7733229531594654,3.0813501770646625,0.46913720773009676,0.577487122392723,16.544293005602455,10.476639174901837,11.65079365079365,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863128290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,2,730,62,R5,0.7733229531594654,3.0813501770646625,0.46913720773009676,0.577487122392723,16.544293005602455,10.476639174901837,11.65079365079365,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863128290487,MEASYEAR,PARTIAL_OVERLAP,8,9,8,2017|2018|2019|2020|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,2,730,62,R5,0.7733229531594654,3.0813501770646625,0.46913720773009676,0.577487122392723,16.544293005602455,10.476639174901837,11.65079365079365,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863129290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,2,633,159,R5,0.7692111459968602,0.47360829370189356,0.4349493642345212,0.6928242509031933,1.3668768830554998,1.1880740307622062,3.98125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863129290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,2,633,159,R5,0.7692111459968602,0.47360829370189356,0.4349493642345212,0.6928242509031933,1.3668768830554998,1.1880740307622062,3.98125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863129290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,2,633,159,R5,0.7692111459968602,0.47360829370189356,0.4349493642345212,0.6928242509031933,1.3668768830554998,1.1880740307622062,3.98125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863129290487,MEASYEAR,EXACT_SET_MATCH,9,9,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,2,633,159,R5,0.7692111459968602,0.47360829370189356,0.4349493642345212,0.6928242509031933,1.3668768830554998,1.1880740307622062,3.98125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863130290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,2,618,174,R5,0.819807073954984,0.43560938050185843,0.4193362852418692,0.8314312565876623,0.7582652994694526,0.8064971597728944,3.5542857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863130290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,2,618,174,R5,0.819807073954984,0.43560938050185843,0.4193362852418692,0.8314312565876623,0.7582652994694526,0.8064971597728944,3.5542857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863130290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,2,618,174,R5,0.819807073954984,0.43560938050185843,0.4193362852418692,0.8314312565876623,0.7582652994694526,0.8064971597728944,3.5542857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863130290487,MEASYEAR,PARTIAL_OVERLAP,8,9,8,2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,2,618,174,R5,0.819807073954984,0.43560938050185843,0.4193362852418692,0.8314312565876623,0.7582652994694526,0.8064971597728944,3.5542857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863131290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,2,502,290,R5,0.7331608328918952,0.7794680572490311,0.5248147665327678,1.2046488497647345,0.762645818097568,0.9757477181872983,1.738831615120275,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863131290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,2,502,290,R5,0.7331608328918952,0.7794680572490311,0.5248147665327678,1.2046488497647345,0.762645818097568,0.9757477181872983,1.738831615120275,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863131290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,12,2,502,290,R5,0.7331608328918952,0.7794680572490311,0.5248147665327678,1.2046488497647345,0.762645818097568,0.9757477181872983,1.738831615120275,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863131290487,MEASYEAR,PARTIAL_OVERLAP,7,9,7,2018|2019|2020|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,2,502,290,R5,0.7331608328918952,0.7794680572490311,0.5248147665327678,1.2046488497647345,0.762645818097568,0.9757477181872983,1.738831615120275,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863132290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,2,685,107,R5,0.40519002311455143,6.8940636795436605,0.9164951516356807,1.4575560992505592,503.8140220004307,251.90701100021536,6.37962962962963,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863132290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,2,685,107,R5,0.40519002311455143,6.8940636795436605,0.9164951516356807,1.4575560992505592,503.8140220004307,251.90701100021536,6.37962962962963,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863132290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,2,685,107,R5,0.40519002311455143,6.8940636795436605,0.9164951516356807,1.4575560992505592,503.8140220004307,251.90701100021536,6.37962962962963,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863132290487,MEASYEAR,PARTIAL_OVERLAP,6,9,6,2017|2018|2020|2021|2022|2023,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,2,685,107,R5,0.40519002311455143,6.8940636795436605,0.9164951516356807,1.4575560992505592,503.8140220004307,251.90701100021536,6.37962962962963,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863133290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,3,845,320,R5,0.7444674660553694,3.57730228792891,0.5019305216213762,1.0864073545105726,41.60347281281935,27.704349362255947,2.641744548286604,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863133290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,3,845,320,R5,0.7444674660553694,3.57730228792891,0.5019305216213762,1.0864073545105726,41.60347281281935,27.704349362255947,2.641744548286604,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863133290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,3,845,320,R5,0.7444674660553694,3.57730228792891,0.5019305216213762,1.0864073545105726,41.60347281281935,27.704349362255947,2.641744548286604,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863133290487,MEASYEAR,PARTIAL_OVERLAP,8,9,8,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,3,845,320,R5,0.7444674660553694,3.57730228792891,0.5019305216213762,1.0864073545105726,41.60347281281935,27.704349362255947,2.641744548286604,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863134290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,3,744,421,R5,0.8796164119352607,0.9661238930110181,0.23138324363315854,0.5002015065843074,3.491481610387787,2.7957917063609163,1.7701421800947867,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863134290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,3,744,421,R5,0.8796164119352607,0.9661238930110181,0.23138324363315854,0.5002015065843074,3.491481610387787,2.7957917063609163,1.7701421800947867,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863134290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,3,744,421,R5,0.8796164119352607,0.9661238930110181,0.23138324363315854,0.5002015065843074,3.491481610387787,2.7957917063609163,1.7701421800947867,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863134290487,MEASYEAR,EXACT_SET_MATCH,9,9,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,3,744,421,R5,0.8796164119352607,0.9661238930110181,0.23138324363315854,0.5002015065843074,3.491481610387787,2.7957917063609163,1.7701421800947867,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863135290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,3,1011,154,R5,0.5015333715085576,4.44488068072483,0.8914215950925523,1.5459514767815863,64.76426413516889,45.544116563497475,6.541935483870968,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863135290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,3,1011,154,R5,0.5015333715085576,4.44488068072483,0.8914215950925523,1.5459514767815863,64.76426413516889,45.544116563497475,6.541935483870968,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863135290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,3,1011,154,R5,0.5015333715085576,4.44488068072483,0.8914215950925523,1.5459514767815863,64.76426413516889,45.544116563497475,6.541935483870968,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863135290487,MEASYEAR,PARTIAL_OVERLAP,7,9,7,2017|2018|2019|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,3,1011,154,R5,0.5015333715085576,4.44488068072483,0.8914215950925523,1.5459514767815863,64.76426413516889,45.544116563497475,6.541935483870968,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863136290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,3,895,270,R5,0.7199146935790071,2.652024092683305,0.5739113552054986,1.1750935634741597,0.9715180980432226,1.3051442635092112,3.3136531365313653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863136290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,12,3,895,270,R5,0.7199146935790071,2.652024092683305,0.5739113552054986,1.1750935634741597,0.9715180980432226,1.3051442635092112,3.3136531365313653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863136290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,12,3,895,270,R5,0.7199146935790071,2.652024092683305,0.5739113552054986,1.1750935634741597,0.9715180980432226,1.3051442635092112,3.3136531365313653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863136290487,MEASYEAR,EXACT_SET_MATCH,9,9,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,12,3,895,270,R5,0.7199146935790071,2.652024092683305,0.5739113552054986,1.1750935634741597,0.9715180980432226,1.3051442635092112,3.3136531365313653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::12::122301::B::1970863137290487,MANUAL,EXACT_SET_MATCH,4,4,4,7|8|9.2|9.3,7|8|9.2|9.3,LEVEL1,12,4,775,247,R5,0.6722099458923629,3.4858053989212423,0.5880348825677677,1.4995202947048705,33.19483223132731,21.341031583299202,3.149193548387097,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
