analysis_species_id,analysis_species_name,analysis_species_authors,analysis_species_rank,component_fia_code_count,component_fia_codes,component_fia_names,diameter_basis_composition,confirmed_native_CONUS,core_eligibility_status,grain_km,census_view,fold_scope,n_unique_physical_plot_lineages,n_primary_measurements,n_sampled_cells,n_positive_plots,n_detected_cells,n_qualifying_tree_rows,n_dbh_tree_rows,n_drc_tree_rows,n_unclassified_diameter_basis_tree_rows,n_confirmed_native_state_tree_rows,n_explicit_introduced_state_tree_rows,n_no_confirmed_native_or_introduced_state_tree_rows,n_connected_components_detection_support,largest_component_fraction,spatial_span_km,sampling_frame_note,threshold_role
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,3,2,6,6,0,0,6,0,0,2,0.5,525.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,35086,35086,2640,3,3,6,6,0,0,6,0,0,2,0.6666666666666666,525.594901040716,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,A,17553,17553,2518,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,B,17533,17533,2490,3,3,6,6,0,0,6,0,0,2,0.6666666666666666,525.594901040716,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,35086,35086,744,3,3,6,6,0,0,6,0,0,2,0.6666666666666666,552.268050859363,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,A,17553,17553,727,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,B,17533,17533,719,3,3,6,6,0,0,6,0,0,2,0.6666666666666666,552.268050859363,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,35086,35086,362,3,2,6,6,0,0,6,0,0,2,0.5,525.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,A,17553,17553,356,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959079,Prunus caroliniana,(Mill.) Aiton,Species,1,8345,Prunus caroliniana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,B,17533,17533,354,3,2,6,6,0,0,6,0,0,2,0.5,525.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,2,2,2,2,0,0,0,2,0,2,0.5,3283.005482785553,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,2,2,2,2,0,0,0,2,0,2,0.5,3283.005482785553,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,2,2,2,2,0,0,0,2,0,2,0.5,3290.1367752724204,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,A,57920,57920,2846,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,B,57805,57805,2830,2,2,2,2,0,0,0,2,0,2,0.5,3290.1367752724204,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,ALL,115725,115725,1441,2,2,2,2,0,0,0,2,0,2,0.5,3276.049450176233,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,A,57920,57920,1411,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,2,2,2,2,0,0,0,2,0,2,0.5,3276.049450176233,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959531,Prunus domestica,L.,Species,1,773,Prunus domestica,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,161,98,377,377,0,0,377,0,0,30,0.4489795918367347,1149.1844934561204,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,82,60,170,170,0,0,170,0,0,25,0.15,957.2094859538323,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,79,61,207,207,0,0,207,0,0,29,0.19672131147540983,1114.9551560488878,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,161,58,377,377,0,0,377,0,0,7,0.8275862068965517,1131.370849898476,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,A,57920,57920,2846,82,44,170,170,0,0,170,0,0,7,0.7954545454545454,921.9544457292888,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,B,57805,57805,2830,79,43,207,207,0,0,207,0,0,7,0.5116279069767442,1096.5856099730654,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,ALL,115725,115725,1441,161,34,377,377,0,0,377,0,0,4,0.8823529411764706,1114.955156048888,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,A,57920,57920,1411,82,28,170,170,0,0,170,0,0,2,0.9285714285714286,903.1195934094222,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,79,30,207,207,0,0,207,0,0,4,0.9,1114.955156048888,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,26284,26284,2891,161,98,377,377,0,0,377,0,0,30,0.4489795918367347,1149.1844934561204,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,A,13155,13155,2585,82,60,170,170,0,0,170,0,0,25,0.15,957.2094859538323,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,B,13129,13129,2572,79,61,207,207,0,0,207,0,0,29,0.19672131147540983,1114.9551560488878,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,26284,26284,920,161,58,377,377,0,0,377,0,0,7,0.8275862068965517,1131.370849898476,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,A,13155,13155,865,82,44,170,170,0,0,170,0,0,7,0.7954545454545454,921.9544457292888,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,B,13129,13129,864,79,43,207,207,0,0,207,0,0,7,0.5116279069767442,1096.5856099730654,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,26284,26284,467,161,34,377,377,0,0,377,0,0,4,0.8823529411764706,1114.955156048888,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,A,13155,13155,456,82,28,170,170,0,0,170,0,0,2,0.9285714285714286,903.1195934094222,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2959716,Prunus emarginata,(Douglas ex Hook.) Eaton,Species,1,768,Prunus emarginata,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,B,13129,13129,449,79,30,207,207,0,0,207,0,0,4,0.9,1114.955156048888,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,5,5,5,5,0,0,0,0,5,5,0.2,1093.4463864314519,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,3,3,3,3,0,0,0,0,3,3,0.3333333333333333,1051.189802081432,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,2,2,2,2,0,0,0,0,2,2,0.5,1019.8039027185569,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,5,5,5,5,0,0,0,0,5,4,0.4,1068.8779163215975,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,A,57920,57920,2846,3,3,3,3,0,0,0,0,3,3,0.3333333333333333,1051.189802081432,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,B,57805,57805,2830,2,2,2,2,0,0,0,0,2,2,0.5,1019.8039027185569,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,ALL,115725,115725,1441,5,5,5,5,0,0,0,0,5,5,0.2,1147.2793905583767,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,A,57920,57920,1411,3,3,3,3,0,0,0,0,3,3,0.3333333333333333,1050.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,2,2,2,2,0,0,0,0,2,2,0.5,1073.8365797457266,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960451,Prunus laurocerasus,L.,Species,1,6696,Prunus laurocerasus,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960673,Prunus mexicana,S.Watson,Species,1,6708,Prunus mexicana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,12,11,13,13,0,0,13,0,0,11,0.09090909090909091,849.2643875731515,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960673,Prunus mexicana,S.Watson,Species,1,6708,Prunus mexicana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,8,8,9,9,0,0,9,0,0,8,0.125,715.0174823037546,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2960673,Prunus mexicana,S.Watson,Species,1,6708,Prunus mexicana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,4,4,4,4,0,0,4,0,0,4,0.25,728.8689868556626,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
