FIA_SPCD,accepted_scientific_name,direction,fold,stress_tier,conservative_envelope_tv,AB_fold_discrepancy_tv,stress_to_fold_discrepancy_ratio,stress_minus_fold_discrepancy,comparison_class
6768,Quercus arkansana,AB,B,E_EMPIRICAL_MAX,1.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
6768,Quercus arkansana,BA,A,E_EMPIRICAL_MAX,1.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
6782,Quercus georgiana,AB,B,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
6782,Quercus georgiana,BA,A,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
6782,Quercus georgiana,AB,B,E_P95,0.09261156421587981,1.0,0.09261156421587981,-0.9073884357841202,STRESS_LT_FOLD_DISCREPANCY
6782,Quercus georgiana,BA,A,E_P95,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
6782,Quercus georgiana,AB,B,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
6782,Quercus georgiana,BA,A,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
6791,Quercus myrtifolia,AB,B,E_OBSERVED,0.0,0.6068498622769661,0.0,-0.6068498622769661,STRESS_LT_FOLD_DISCREPANCY
6791,Quercus myrtifolia,BA,A,E_OBSERVED,0.0,0.6068498622769661,0.0,-0.6068498622769661,STRESS_LT_FOLD_DISCREPANCY
6791,Quercus myrtifolia,AB,B,E_P95,0.09261156421587981,0.6068498622769661,0.15261034066711532,-0.5142382980610863,STRESS_LT_FOLD_DISCREPANCY
6791,Quercus myrtifolia,BA,A,E_P95,1.0,0.6068498622769661,1.6478540445702536,0.39315013772303387,STRESS_GT_FOLD_DISCREPANCY
6791,Quercus myrtifolia,AB,B,E_EMPIRICAL_MAX,1.0,0.6068498622769661,1.6478540445702536,0.39315013772303387,STRESS_GT_FOLD_DISCREPANCY
6791,Quercus myrtifolia,BA,A,E_EMPIRICAL_MAX,1.0,0.6068498622769661,1.6478540445702536,0.39315013772303387,STRESS_GT_FOLD_DISCREPANCY
8345,Prunus caroliniana,AB,B,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
8345,Prunus caroliniana,BA,A,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
8345,Prunus caroliniana,AB,B,E_P95,0.09261156421587981,1.0,0.09261156421587981,-0.9073884357841202,STRESS_LT_FOLD_DISCREPANCY
8345,Prunus caroliniana,BA,A,E_P95,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
8345,Prunus caroliniana,AB,B,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
8345,Prunus caroliniana,BA,A,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
8441,Quercus geminata,AB,B,E_OBSERVED,0.0,0.6819748579519743,0.0,-0.6819748579519743,STRESS_LT_FOLD_DISCREPANCY
8441,Quercus geminata,BA,A,E_OBSERVED,0.0,0.6819748579519743,0.0,-0.6819748579519743,STRESS_LT_FOLD_DISCREPANCY
8441,Quercus geminata,AB,B,E_P95,0.09261156421587981,0.6819748579519743,0.13579908868488177,-0.5893632937360945,STRESS_LT_FOLD_DISCREPANCY
8441,Quercus geminata,BA,A,E_P95,1.0,0.6819748579519743,1.4663297163227995,0.3180251420480257,STRESS_GT_FOLD_DISCREPANCY
8441,Quercus geminata,AB,B,E_EMPIRICAL_MAX,1.0,0.6819748579519743,1.4663297163227995,0.3180251420480257,STRESS_GT_FOLD_DISCREPANCY
8441,Quercus geminata,BA,A,E_EMPIRICAL_MAX,1.0,0.6819748579519743,1.4663297163227995,0.3180251420480257,STRESS_GT_FOLD_DISCREPANCY
8449,Quercus hemisphaerica,AB,B,E_OBSERVED,0.0,0.684049752081738,0.0,-0.684049752081738,STRESS_LT_FOLD_DISCREPANCY
8449,Quercus hemisphaerica,BA,A,E_OBSERVED,0.0,0.684049752081738,0.0,-0.684049752081738,STRESS_LT_FOLD_DISCREPANCY
8449,Quercus hemisphaerica,AB,B,E_P95,0.09261156421587981,0.684049752081738,0.13538717605560002,-0.5914381878658582,STRESS_LT_FOLD_DISCREPANCY
8449,Quercus hemisphaerica,BA,A,E_P95,1.0,0.684049752081738,1.4618819712407536,0.315950247918262,STRESS_GT_FOLD_DISCREPANCY
8449,Quercus hemisphaerica,AB,B,E_EMPIRICAL_MAX,1.0,0.684049752081738,1.4618819712407536,0.315950247918262,STRESS_GT_FOLD_DISCREPANCY
8449,Quercus hemisphaerica,BA,A,E_EMPIRICAL_MAX,1.0,0.684049752081738,1.4618819712407536,0.315950247918262,STRESS_GT_FOLD_DISCREPANCY
8513,Quercus buckleyi,AB,B,E_OBSERVED,0.0,0.33551211487381416,0.0,-0.33551211487381416,STRESS_LT_FOLD_DISCREPANCY
8513,Quercus buckleyi,BA,A,E_OBSERVED,0.0,0.33551211487381416,0.0,-0.33551211487381416,STRESS_LT_FOLD_DISCREPANCY
8513,Quercus buckleyi,AB,B,E_P95,0.09261156421587981,0.33551211487381416,0.27603046241925105,-0.24290055065793437,STRESS_LT_FOLD_DISCREPANCY
8513,Quercus buckleyi,BA,A,E_P95,1.0,0.33551211487381416,2.9805183052066515,0.6644878851261858,STRESS_GT_FOLD_DISCREPANCY
8513,Quercus buckleyi,AB,B,E_EMPIRICAL_MAX,1.0,0.33551211487381416,2.9805183052066515,0.6644878851261858,STRESS_GT_FOLD_DISCREPANCY
8513,Quercus buckleyi,BA,A,E_EMPIRICAL_MAX,1.0,0.33551211487381416,2.9805183052066515,0.6644878851261858,STRESS_GT_FOLD_DISCREPANCY
8860,Vaccinium arboreum,AB,B,E_OBSERVED,0.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
8860,Vaccinium arboreum,BA,A,E_OBSERVED,0.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
8860,Vaccinium arboreum,AB,B,E_P95,0.09261156421587981,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
8860,Vaccinium arboreum,BA,A,E_P95,1.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
8860,Vaccinium arboreum,AB,B,E_EMPIRICAL_MAX,1.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
8860,Vaccinium arboreum,BA,A,E_EMPIRICAL_MAX,1.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
